Código,Sí,No,Total,CO_FRAC_RA
020090304,221.0,21.0,242.0,9_3_4
020090305,239.0,32.0,271.0,9_3_5
020090306,273.0,25.0,298.0,9_3_6
020090307,281.0,35.0,316.0,9_3_7
020090308,260.0,19.0,279.0,9_3_8
020090309,236.0,21.0,257.0,9_3_9
020090310,274.0,9.0,283.0,9_3_10
020090311,277.0,17.0,294.0,9_3_11
020090312,198.0,15.0,213.0,9_3_12
020090313,238.0,75.0,313.0,9_3_13
020090401,343.0,18.0,361.0,9_4_1
020090402,293.0,32.0,325.0,9_4_2
020090403,314.0,28.0,342.0,9_4_3
020090404,299.0,30.0,329.0,9_4_4
020090405,307.0,48.0,355.0,9_4_5
020090406,227.0,24.0,251.0,9_4_6
020090407,249.0,22.0,271.0,9_4_7
020090408,249.0,21.0,270.0,9_4_8
020090409,236.0,20.0,256.0,9_4_9
020090410,269.0,21.0,290.0,9_4_10
020090411,296.0,45.0,341.0,9_4_11
020090501,283.0,27.0,310.0,9_5_1
020090502,289.0,33.0,322.0,9_5_2
020090503,225.0,36.0,261.0,9_5_3
020090504,276.0,27.0,303.0,9_5_4
020090505,358.0,26.0,384.0,9_5_5
020090506,284.0,31.0,315.0,9_5_6
020090507,285.0,29.0,314.0,9_5_7
020090508,267.0,25.0,292.0,9_5_8
020090509,254.0,76.0,330.0,9_5_9
020090510,285.0,34.0,319.0,9_5_10
020090511,290.0,27.0,317.0,9_5_11
020090601,341.0,67.0,408.0,9_6_1
020090602,227.0,32.0,259.0,9_6_2
020090603,312.0,61.0,373.0,9_6_3
020090604,296.0,45.0,341.0,9_6_4
020090605,355.0,57.0,412.0,9_6_5
020090606,232.0,27.0,259.0,9_6_6
020090607,340.0,34.0,374.0,9_6_7
020090608,236.0,45.0,281.0,9_6_8
020090609,321.0,52.0,373.0,9_6_9
020090610,270.0,75.0,345.0,9_6_10
020090611,234.0,75.0,309.0,9_6_11
020090612,232.0,54.0,286.0,9_6_12
020090701,254.0,15.0,269.0,9_7_1
020090702,287.0,13.0,300.0,9_7_2
020090703,206.0,14.0,220.0,9_7_3
020090704,227.0,15.0,242.0,9_7_4
020090705,240.0,17.0,257.0,9_7_5
020090706,274.0,34.0,308.0,9_7_6
020090707,219.0,13.0,232.0,9_7_7
020090708,246.0,29.0,275.0,9_7_8
020090709,285.0,28.0,313.0,9_7_9
020090710,208.0,37.0,245.0,9_7_10
020090711,249.0,29.0,278.0,9_7_11
020090712,280.0,35.0,315.0,9_7_12
020090713,284.0,40.0,324.0,9_7_13
020090714,261.0,36.0,297.0,9_7_14
020090801,256.0,31.0,287.0,9_8_1
020090802,268.0,26.0,294.0,9_8_2
020090803,275.0,18.0,293.0,9_8_3
020090804,249.0,37.0,286.0,9_8_4
020090805,281.0,48.0,329.0,9_8_5
020090806,265.0,88.0,353.0,9_8_6
020090807,241.0,89.0,330.0,9_8_7
020090808,272.0,63.0,335.0,9_8_8
020090809,191.0,59.0,250.0,9_8_9
020090810,256.0,70.0,326.0,9_8_10
020090811,264.0,59.0,323.0,9_8_11
020090812,272.0,59.0,331.0,9_8_12
020090813,171.0,36.0,207.0,9_8_13
020090901,243.0,39.0,282.0,9_9_1
020090902,230.0,38.0,268.0,9_9_2
020090903,328.0,68.0,396.0,9_9_3
020090904,163.0,48.0,211.0,9_9_4
020090905,219.0,42.0,261.0,9_9_5
020090906,268.0,36.0,304.0,9_9_6
020090907,331.0,28.0,359.0,9_9_7
020090908,173.0,32.0,205.0,9_9_8
020090909,201.0,55.0,256.0,9_9_9
020090910,264.0,21.0,285.0,9_9_10
020090911,225.0,50.0,275.0,9_9_11
020090912,188.0,39.0,227.0,9_9_12
020090913,179.0,30.0,209.0,9_9_13
020090914,281.0,29.0,310.0,9_9_14
020091001,252.0,46.0,298.0,9_10_1
020091002,301.0,35.0,336.0,9_10_2
020091003,280.0,48.0,328.0,9_10_3
020091004,213.0,24.0,237.0,9_10_4
020091005,299.0,43.0,342.0,9_10_5
020091006,234.0,48.0,282.0,9_10_6
020091007,206.0,43.0,249.0,9_10_7
020091008,295.0,27.0,322.0,9_10_8
020091009,144.0,26.0,170.0,9_10_9
020091010,284.0,20.0,304.0,9_10_10
020091011,220.0,25.0,245.0,9_10_11
020091012,207.0,17.0,224.0,9_10_12
020091101,378.0,52.0,430.0,9_11_1
020091102,303.0,52.0,355.0,9_11_2
020091103,252.0,40.0,292.0,9_11_3
020091104,299.0,71.0,370.0,9_11_4
020091105,346.0,51.0,397.0,9_11_5
020091106,301.0,26.0,327.0,9_11_6
020091107,308.0,77.0,385.0,9_11_7
020091108,264.0,47.0,311.0,9_11_8
020091109,261.0,53.0,314.0,9_11_9
020091110,248.0,58.0,306.0,9_11_10
020091111,280.0,49.0,329.0,9_11_11
020091112,318.0,96.0,414.0,9_11_12
020091201,266.0,72.0,338.0,9_12_1
020091202,167.0,24.0,191.0,9_12_2
020091203,243.0,40.0,283.0,9_12_3
020091204,259.0,37.0,296.0,9_12_4
020091205,247.0,43.0,290.0,9_12_5
020091206,286.0,52.0,338.0,9_12_6
020091207,213.0,37.0,250.0,9_12_7
020091208,279.0,41.0,320.0,9_12_8
020091209,260.0,32.0,292.0,9_12_9
020091210,271.0,72.0,343.0,9_12_10
020091211,241.0,69.0,310.0,9_12_11
020091212,187.0,45.0,232.0,9_12_12
020091301,262.0,53.0,315.0,9_13_1
020091302,334.0,70.0,404.0,9_13_2
020091303,302.0,100.0,402.0,9_13_3
020091304,209.0,41.0,250.0,9_13_4
020091305,246.0,57.0,303.0,9_13_5
020091306,226.0,74.0,300.0,9_13_6
020091307,275.0,83.0,358.0,9_13_7
020091401,338.0,50.0,388.0,9_14_1
020091402,245.0,62.0,307.0,9_14_2
020091403,185.0,78.0,263.0,9_14_3
020091404,156.0,93.0,249.0,9_14_4
020091405,152.0,305.0,457.0,9_14_5
020091406,168.0,491.0,659.0,9_14_6
020091407,125.0,226.0,351.0,9_14_7
020091408,148.0,278.0,426.0,9_14_8
020091409,160.0,92.0,252.0,9_14_9
020091410,147.0,342.0,489.0,9_14_10
020091501,157.0,60.0,217.0,9_15_1
020091502,212.0,78.0,290.0,9_15_2
020091503,231.0,59.0,290.0,9_15_3
020091504,215.0,57.0,272.0,9_15_4
020091505,265.0,54.0,319.0,9_15_5
020091506,301.0,35.0,336.0,9_15_6
020091507,283.0,65.0,348.0,9_15_7
020091508,231.0,52.0,283.0,9_15_8
020091509,220.0,73.0,293.0,9_15_9
020091510,176.0,53.0,229.0,9_15_10
020091511,251.0,60.0,311.0,9_15_11
020091601,266.0,43.0,309.0,9_16_1
020091602,271.0,43.0,314.0,9_16_2
020091603,176.0,52.0,228.0,9_16_3
020091604,179.0,68.0,247.0,9_16_4
020091605,227.0,56.0,283.0,9_16_5
020091606,279.0,47.0,326.0,9_16_6
020091607,278.0,58.0,336.0,9_16_7
020091608,258.0,43.0,301.0,9_16_8
020091609,292.0,48.0,340.0,9_16_9
020091610,241.0,56.0,297.0,9_16_10
020091611,200.0,47.0,247.0,9_16_11
020091612,199.0,60.0,259.0,9_16_12
020091613,231.0,65.0,296.0,9_16_13
020100101,234.0,16.0,250.0,10_1_1
020100102,321.0,32.0,353.0,10_1_2
020100103,310.0,31.0,341.0,10_1_3
020100104,271.0,23.0,294.0,10_1_4
020100105,234.0,24.0,258.0,10_1_5
020100106,284.0,25.0,309.0,10_1_6
020100107,238.0,20.0,258.0,10_1_7
020100108,317.0,36.0,353.0,10_1_8
020100201,318.0,35.0,353.0,10_2_1
020100202,237.0,20.0,257.0,10_2_2
020100203,226.0,19.0,245.0,10_2_3
020100204,280.0,23.0,303.0,10_2_4
020100205,260.0,37.0,297.0,10_2_5
020100206,363.0,30.0,393.0,10_2_6
020100207,307.0,33.0,340.0,10_2_7
020100208,294.0,22.0,316.0,10_2_8
020100301,206.0,16.0,222.0,10_3_1
020100302,270.0,20.0,290.0,10_3_2
020100303,276.0,17.0,293.0,10_3_3
020100304,214.0,4.0,218.0,10_3_4
020100305,258.0,25.0,283.0,10_3_5
020100306,255.0,23.0,278.0,10_3_6
020100307,318.0,24.0,342.0,10_3_7
020100308,301.0,43.0,344.0,10_3_8
020100401,344.0,26.0,370.0,10_4_1
020100402,369.0,33.0,402.0,10_4_2
020100403,277.0,23.0,300.0,10_4_3
020100404,259.0,29.0,288.0,10_4_4
020100405,256.0,30.0,286.0,10_4_5
020100406,221.0,14.0,235.0,10_4_6
020100407,270.0,31.0,301.0,10_4_7
020100408,240.0,24.0,264.0,10_4_8
020100409,281.0,24.0,305.0,10_4_9
020100501,222.0,21.0,243.0,10_5_1
020100502,264.0,28.0,292.0,10_5_2
020100503,311.0,44.0,355.0,10_5_3
020100504,293.0,30.0,323.0,10_5_4
020100505,264.0,35.0,299.0,10_5_5
020100506,296.0,43.0,339.0,10_5_6
020100507,257.0,49.0,306.0,10_5_7
020100508,325.0,32.0,357.0,10_5_8
020100509,227.0,36.0,263.0,10_5_9
020100510,272.0,24.0,296.0,10_5_10
020100511,227.0,21.0,248.0,10_5_11
020100512,239.0,26.0,265.0,10_5_12
020100513,262.0,26.0,288.0,10_5_13
020100514,239.0,30.0,269.0,10_5_14
020100601,206.0,25.0,231.0,10_6_1
020100602,230.0,17.0,247.0,10_6_2
020100603,350.0,38.0,388.0,10_6_3
020100604,288.0,31.0,319.0,10_6_4
020100605,310.0,43.0,353.0,10_6_5
020100606,273.0,25.0,298.0,10_6_6
020100607,259.0,25.0,284.0,10_6_7
020100608,307.0,32.0,339.0,10_6_8
020100609,323.0,34.0,357.0,10_6_9
020100610,335.0,87.0,422.0,10_6_10
020100611,261.0,19.0,280.0,10_6_11
020100612,245.0,21.0,266.0,10_6_12
020100613,366.0,29.0,395.0,10_6_13
020100701,331.0,50.0,381.0,10_7_1
020100702,356.0,51.0,407.0,10_7_2
020100703,429.0,42.0,471.0,10_7_3
020100704,381.0,53.0,434.0,10_7_4
020100705,325.0,41.0,366.0,10_7_5
020100706,314.0,28.0,342.0,10_7_6
020100707,492.0,23.0,515.0,10_7_7
020100708,370.0,14.0,384.0,10_7_8
020100709,285.0,54.0,339.0,10_7_9
020100710,357.0,45.0,402.0,10_7_10
020100801,374.0,32.0,406.0,10_8_1
020100802,376.0,52.0,428.0,10_8_2
020100803,287.0,32.0,319.0,10_8_3
020100804,328.0,39.0,367.0,10_8_4
020100805,265.0,37.0,302.0,10_8_5
020100806,275.0,15.0,290.0,10_8_6
020100807,387.0,38.0,425.0,10_8_7
020100808,356.0,52.0,408.0,10_8_8
020100809,236.0,28.0,264.0,10_8_9
020100901,292.0,37.0,329.0,10_9_1
020100902,294.0,27.0,321.0,10_9_2
020100903,281.0,22.0,303.0,10_9_3
020100904,280.0,30.0,310.0,10_9_4
020100905,276.0,26.0,302.0,10_9_5
020100906,308.0,35.0,343.0,10_9_6
020100907,276.0,36.0,312.0,10_9_7
020100908,231.0,28.0,259.0,10_9_8
020100909,234.0,16.0,250.0,10_9_9
020100910,241.0,38.0,279.0,10_9_10
020101001,270.0,11.0,281.0,10_10_1
020101002,309.0,41.0,350.0,10_10_2
020101003,292.0,26.0,318.0,10_10_3
020101004,264.0,20.0,284.0,10_10_4
020101005,273.0,40.0,313.0,10_10_5
020101006,295.0,19.0,314.0,10_10_6
020101007,289.0,19.0,308.0,10_10_7
020101008,240.0,14.0,254.0,10_10_8
020101009,310.0,40.0,350.0,10_10_9
020101010,244.0,18.0,262.0,10_10_10
020101011,239.0,65.0,304.0,10_10_11
020101012,308.0,38.0,346.0,10_10_12
020101101,270.0,39.0,309.0,10_11_1
020101102,369.0,64.0,433.0,10_11_2
020101103,306.0,48.0,354.0,10_11_3
020101104,286.0,108.0,394.0,10_11_4
020101105,231.0,70.0,301.0,10_11_5
020101106,133.0,50.0,183.0,10_11_6
020101107,283.0,94.0,377.0,10_11_7
020101108,278.0,66.0,344.0,10_11_8
020101109,318.0,63.0,381.0,10_11_9
020101110,253.0,43.0,296.0,10_11_10
020101111,216.0,35.0,251.0,10_11_11
020101201,300.0,47.0,347.0,10_12_1
020101202,325.0,45.0,370.0,10_12_2
020101203,200.0,109.0,309.0,10_12_3
020101204,171.0,72.0,243.0,10_12_4
020101205,124.0,65.0,189.0,10_12_5
020101206,165.0,49.0,214.0,10_12_6
020101207,204.0,34.0,238.0,10_12_7
020101208,285.0,26.0,311.0,10_12_8
020101209,268.0,40.0,308.0,10_12_9
020101210,230.0,16.0,246.0,10_12_10
020101301,194.0,32.0,226.0,10_13_1
020101302,235.0,20.0,255.0,10_13_2
020101303,210.0,51.0,261.0,10_13_3
020101304,222.0,26.0,248.0,10_13_4
020101305,288.0,27.0,315.0,10_13_5
020101306,254.0,24.0,278.0,10_13_6
020101307,222.0,32.0,254.0,10_13_7
020101308,275.0,15.0,290.0,10_13_8
020101309,242.0,39.0,281.0,10_13_9
020101310,203.0,27.0,230.0,10_13_10
020101311,272.0,15.0,287.0,10_13_11
020101312,245.0,22.0,267.0,10_13_12
020101401,278.0,56.0,334.0,10_14_1
020101402,280.0,35.0,315.0,10_14_2
020101403,275.0,47.0,322.0,10_14_3
020101404,277.0,19.0,296.0,10_14_4
020101405,244.0,18.0,262.0,10_14_5
020101406,184.0,21.0,205.0,10_14_6
020101407,263.0,28.0,291.0,10_14_7
020101408,215.0,38.0,253.0,10_14_8
020101409,300.0,37.0,337.0,10_14_9
020101410,289.0,52.0,341.0,10_14_10
020101411,194.0,73.0,267.0,10_14_11
020101501,216.0,47.0,263.0,10_15_1
020101502,304.0,43.0,347.0,10_15_2
020101503,173.0,29.0,202.0,10_15_3
020101504,223.0,24.0,247.0,10_15_4
020101505,273.0,25.0,298.0,10_15_5
020101506,215.0,33.0,248.0,10_15_6
020101507,186.0,39.0,225.0,10_15_7
020101508,299.0,76.0,375.0,10_15_8
020101509,400.0,59.0,459.0,10_15_9
020101601,226.0,44.0,270.0,10_16_1
020101602,355.0,53.0,408.0,10_16_2
020101603,224.0,58.0,282.0,10_16_3
020101604,317.0,27.0,344.0,10_16_4
020101605,349.0,40.0,389.0,10_16_5
020101606,322.0,34.0,356.0,10_16_6
020101607,263.0,26.0,289.0,10_16_7
020101608,277.0,35.0,312.0,10_16_8
020101609,297.0,41.0,338.0,10_16_9
020101701,285.0,28.0,313.0,10_17_1
020101702,320.0,52.0,372.0,10_17_2
020101703,331.0,29.0,360.0,10_17_3
020101704,355.0,23.0,378.0,10_17_4
020101705,301.0,66.0,367.0,10_17_5
020101706,264.0,44.0,308.0,10_17_6
020101707,248.0,41.0,289.0,10_17_7
020101708,223.0,23.0,246.0,10_17_8
020101709,212.0,27.0,239.0,10_17_9
020101710,247.0,22.0,269.0,10_17_10
020101801,253.0,27.0,280.0,10_18_1
020101802,234.0,36.0,270.0,10_18_2
020101803,287.0,50.0,337.0,10_18_3
020101804,308.0,88.0,396.0,10_18_4
020101805,256.0,21.0,277.0,10_18_5
020101806,246.0,34.0,280.0,10_18_6
020101807,322.0,43.0,365.0,10_18_7
020101808,162.0,22.0,184.0,10_18_8
020101809,414.0,44.0,458.0,10_18_9
020101810,165.0,26.0,191.0,10_18_10
020101811,176.0,48.0,224.0,10_18_11
020101812,279.0,18.0,297.0,10_18_12
020101901,198.0,67.0,265.0,10_19_1
020101902,312.0,124.0,436.0,10_19_2
020101903,251.0,104.0,355.0,10_19_3
020101904,258.0,82.0,340.0,10_19_4
020101905,288.0,60.0,348.0,10_19_5
020101906,222.0,125.0,347.0,10_19_6
020101907,305.0,23.0,328.0,10_19_7
020101908,180.0,35.0,215.0,10_19_8
020101909,231.0,45.0,276.0,10_19_9
020101910,266.0,134.0,400.0,10_19_10
020101911,288.0,56.0,344.0,10_19_11
020101912,376.0,53.0,429.0,10_19_12
020110101,302.0,22.0,324.0,11_1_1
020110102,321.0,18.0,339.0,11_1_2
020110103,229.0,18.0,247.0,11_1_3
020110104,285.0,31.0,316.0,11_1_4
020110105,207.0,14.0,221.0,11_1_5
020110106,262.0,16.0,278.0,11_1_6
020110107,229.0,23.0,252.0,11_1_7
020110108,271.0,24.0,295.0,11_1_8
020110109,280.0,24.0,304.0,11_1_9
020110110,322.0,18.0,340.0,11_1_10
020110111,372.0,30.0,402.0,11_1_11
020110112,254.0,12.0,266.0,11_1_12
020110201,271.0,15.0,286.0,11_2_1
020110202,332.0,29.0,361.0,11_2_2
020110203,255.0,31.0,286.0,11_2_3
020110204,217.0,6.0,223.0,11_2_4
020110205,377.0,12.0,389.0,11_2_5
020110206,349.0,9.0,358.0,11_2_6
020110207,301.0,11.0,312.0,11_2_7
020110208,290.0,12.0,302.0,11_2_8
020110209,228.0,10.0,238.0,11_2_9
020110210,338.0,10.0,348.0,11_2_10
020110211,315.0,13.0,328.0,11_2_11
020110301,256.0,8.0,264.0,11_3_1
020110302,285.0,7.0,292.0,11_3_2
020110303,235.0,5.0,240.0,11_3_3
020110304,206.0,4.0,210.0,11_3_4
020110305,227.0,6.0,233.0,11_3_5
020110306,279.0,8.0,287.0,11_3_6
020110307,282.0,1.0,283.0,11_3_7
020110308,282.0,17.0,299.0,11_3_8
020110309,292.0,6.0,298.0,11_3_9
020110310,312.0,5.0,317.0,11_3_10
020110311,238.0,16.0,254.0,11_3_11
020110312,264.0,18.0,282.0,11_3_12
020110401,274.0,10.0,284.0,11_4_1
020110402,273.0,24.0,297.0,11_4_2
020110403,214.0,7.0,221.0,11_4_3
020110404,293.0,3.0,296.0,11_4_4
020110405,303.0,5.0,308.0,11_4_5
020110406,234.0,7.0,241.0,11_4_6
020110407,270.0,9.0,279.0,11_4_7
020110408,263.0,19.0,282.0,11_4_8
020110409,296.0,13.0,309.0,11_4_9
020110410,276.0,5.0,281.0,11_4_10
020110411,293.0,20.0,313.0,11_4_11
020110412,331.0,21.0,352.0,11_4_12
020110413,312.0,15.0,327.0,11_4_13
020110501,225.0,17.0,242.0,11_5_1
020110502,298.0,18.0,316.0,11_5_2
020110503,345.0,8.0,353.0,11_5_3
020110504,241.0,11.0,252.0,11_5_4
020110505,322.0,17.0,339.0,11_5_5
020110506,297.0,22.0,319.0,11_5_6
020110507,266.0,14.0,280.0,11_5_7
020110508,288.0,19.0,307.0,11_5_8
020110509,267.0,25.0,292.0,11_5_9
020110510,309.0,25.0,334.0,11_5_10
020110601,299.0,18.0,317.0,11_6_1
020110602,315.0,36.0,351.0,11_6_2
020110603,330.0,17.0,347.0,11_6_3
020110604,293.0,40.0,333.0,11_6_4
020110605,253.0,51.0,304.0,11_6_5
020110606,285.0,21.0,306.0,11_6_6
020110607,275.0,33.0,308.0,11_6_7
020110608,264.0,20.0,284.0,11_6_8
020110609,267.0,35.0,302.0,11_6_9
020110610,235.0,36.0,271.0,11_6_10
020110611,273.0,41.0,314.0,11_6_11
020110701,135.0,36.0,171.0,11_7_1
020110702,303.0,25.0,328.0,11_7_2
020110703,269.0,28.0,297.0,11_7_3
020110704,304.0,21.0,325.0,11_7_4
020110705,312.0,37.0,349.0,11_7_5
020110706,275.0,16.0,291.0,11_7_6
020110707,262.0,11.0,273.0,11_7_7
020110708,232.0,17.0,249.0,11_7_8
020110709,261.0,35.0,296.0,11_7_9
020110710,271.0,21.0,292.0,11_7_10
020110711,292.0,31.0,323.0,11_7_11
020110712,277.0,29.0,306.0,11_7_12
020110801,326.0,21.0,347.0,11_8_1
020110802,319.0,19.0,338.0,11_8_2
020110803,197.0,13.0,210.0,11_8_3
020110804,308.0,21.0,329.0,11_8_4
020110805,251.0,14.0,265.0,11_8_5
020110806,357.0,22.0,379.0,11_8_6
020110807,326.0,19.0,345.0,11_8_7
020110808,338.0,17.0,355.0,11_8_8
020110809,342.0,23.0,365.0,11_8_9
020110901,293.0,22.0,315.0,11_9_1
020110902,301.0,11.0,312.0,11_9_2
020110903,358.0,21.0,379.0,11_9_3
020110904,242.0,13.0,255.0,11_9_4
020110905,291.0,17.0,308.0,11_9_5
020110906,237.0,11.0,248.0,11_9_6
020110907,289.0,23.0,312.0,11_9_7
020110908,319.0,12.0,331.0,11_9_8
020110909,228.0,18.0,246.0,11_9_9
020110910,313.0,39.0,352.0,11_9_10
020110911,253.0,5.0,258.0,11_9_11
020110912,284.0,13.0,297.0,11_9_12
020111001,290.0,25.0,315.0,11_10_1
020111002,354.0,30.0,384.0,11_10_2
020111003,289.0,28.0,317.0,11_10_3
020111004,348.0,16.0,364.0,11_10_4
020111005,367.0,19.0,386.0,11_10_5
020111006,420.0,38.0,458.0,11_10_6
020111007,370.0,31.0,401.0,11_10_7
020111008,287.0,31.0,318.0,11_10_8
020111009,292.0,27.0,319.0,11_10_9
020111010,251.0,30.0,281.0,11_10_10
020111101,274.0,19.0,293.0,11_11_1
020111102,291.0,18.0,309.0,11_11_2
020111103,293.0,32.0,325.0,11_11_3
020111104,94.0,8.0,102.0,11_11_4
020111105,313.0,22.0,335.0,11_11_5
020111106,358.0,38.0,396.0,11_11_6
020111107,285.0,20.0,305.0,11_11_7
020111108,287.0,28.0,315.0,11_11_8
020111109,275.0,21.0,296.0,11_11_9
020111201,221.0,12.0,233.0,11_12_1
020111202,223.0,13.0,236.0,11_12_2
020111203,329.0,31.0,360.0,11_12_3
020111204,253.0,19.0,272.0,11_12_4
020111205,233.0,12.0,245.0,11_12_5
020111206,298.0,22.0,320.0,11_12_6
020111207,232.0,27.0,259.0,11_12_7
020111208,248.0,24.0,272.0,11_12_8
020111209,211.0,29.0,240.0,11_12_9
020111210,220.0,41.0,261.0,11_12_10
020111301,319.0,27.0,346.0,11_13_1
020111302,354.0,33.0,387.0,11_13_2
020111303,293.0,28.0,321.0,11_13_3
020111304,329.0,16.0,345.0,11_13_4
020111305,376.0,17.0,393.0,11_13_5
020111306,355.0,18.0,373.0,11_13_6
020111307,289.0,10.0,299.0,11_13_7
020111308,270.0,11.0,281.0,11_13_8
020111309,340.0,31.0,371.0,11_13_9
020111310,237.0,13.0,250.0,11_13_10
020111311,305.0,31.0,336.0,11_13_11
020111401,329.0,35.0,364.0,11_14_1
020111402,314.0,18.0,332.0,11_14_2
020111403,334.0,31.0,365.0,11_14_3
020111404,246.0,33.0,279.0,11_14_4
020111405,305.0,23.0,328.0,11_14_5
020111406,354.0,55.0,409.0,11_14_6
020111407,661.0,35.0,696.0,11_14_7
020111501,319.0,30.0,349.0,11_15_1
020111502,289.0,35.0,324.0,11_15_2
020111503,327.0,41.0,368.0,11_15_3
020111504,323.0,33.0,356.0,11_15_4
020111505,303.0,26.0,329.0,11_15_5
020111506,298.0,15.0,313.0,11_15_6
020111507,254.0,27.0,281.0,11_15_7
020111508,345.0,27.0,372.0,11_15_8
020111509,315.0,22.0,337.0,11_15_9
020111510,311.0,20.0,331.0,11_15_10
020111511,385.0,49.0,434.0,11_15_11
020111601,304.0,15.0,319.0,11_16_1
020111602,340.0,19.0,359.0,11_16_2
020111603,248.0,19.0,267.0,11_16_3
020111604,232.0,20.0,252.0,11_16_4
020111605,261.0,27.0,288.0,11_16_5
020111606,298.0,37.0,335.0,11_16_6
020111607,310.0,40.0,350.0,11_16_7
020111608,365.0,28.0,393.0,11_16_8
020111609,241.0,15.0,256.0,11_16_9
020111610,209.0,27.0,236.0,11_16_10
020111701,264.0,26.0,290.0,11_17_1
020111702,266.0,20.0,286.0,11_17_2
020111703,299.0,37.0,336.0,11_17_3
020111704,286.0,38.0,324.0,11_17_4
020111705,272.0,25.0,297.0,11_17_5
020111706,360.0,48.0,408.0,11_17_6
020111707,300.0,31.0,331.0,11_17_7
020111708,266.0,56.0,322.0,11_17_8
020111801,254.0,25.0,279.0,11_18_1
020111802,268.0,35.0,303.0,11_18_2
020111803,278.0,32.0,310.0,11_18_3
020111804,298.0,72.0,370.0,11_18_4
020111805,284.0,34.0,318.0,11_18_5
020111806,438.0,83.0,521.0,11_18_6
020111807,269.0,55.0,324.0,11_18_7
020111808,282.0,64.0,346.0,11_18_8
020111809,265.0,39.0,304.0,11_18_9
020111901,203.0,18.0,221.0,11_19_1
020111902,291.0,31.0,322.0,11_19_2
020111903,257.0,22.0,279.0,11_19_3
020111904,297.0,42.0,339.0,11_19_4
020111905,284.0,22.0,306.0,11_19_5
020111906,297.0,44.0,341.0,11_19_6
020111907,276.0,43.0,319.0,11_19_7
020111908,245.0,56.0,301.0,11_19_8
020111909,297.0,51.0,348.0,11_19_9
020112001,311.0,45.0,356.0,11_20_1
020112002,295.0,22.0,317.0,11_20_2
020112003,319.0,70.0,389.0,11_20_3
020112004,276.0,27.0,303.0,11_20_4
020112005,307.0,21.0,328.0,11_20_5
020112006,240.0,27.0,267.0,11_20_6
020112007,211.0,21.0,232.0,11_20_7
020112008,173.0,18.0,191.0,11_20_8
020112009,248.0,12.0,260.0,11_20_9
020112010,271.0,21.0,292.0,11_20_10
020112011,223.0,29.0,252.0,11_20_11
020112101,289.0,34.0,323.0,11_21_1
020112102,234.0,37.0,271.0,11_21_2
020112103,394.0,29.0,423.0,11_21_3
020112104,283.0,35.0,318.0,11_21_4
020112105,353.0,38.0,391.0,11_21_5
020112106,328.0,57.0,385.0,11_21_6
020112107,232.0,38.0,270.0,11_21_7
020112108,221.0,35.0,256.0,11_21_8
020112109,206.0,12.0,218.0,11_21_9
020112110,256.0,36.0,292.0,11_21_10
020112111,332.0,42.0,374.0,11_21_11
020112201,293.0,52.0,345.0,11_22_1
020112202,293.0,65.0,358.0,11_22_2
020112203,317.0,43.0,360.0,11_22_3
020112204,244.0,21.0,265.0,11_22_4
020112205,277.0,33.0,310.0,11_22_5
020112206,354.0,55.0,409.0,11_22_6
020112207,313.0,32.0,345.0,11_22_7
020112208,256.0,13.0,269.0,11_22_8
020112209,252.0,17.0,269.0,11_22_9
020112210,270.0,37.0,307.0,11_22_10
020112211,231.0,17.0,248.0,11_22_11
020120101,183.0,8.0,191.0,12_1_1
020120102,196.0,0.0,196.0,12_1_2
020120103,184.0,3.0,187.0,12_1_3
020120104,298.0,15.0,313.0,12_1_4
020120105,201.0,16.0,217.0,12_1_5
020120106,263.0,23.0,286.0,12_1_6
020120107,338.0,22.0,360.0,12_1_7
020120108,172.0,10.0,182.0,12_1_8
020120109,336.0,20.0,356.0,12_1_9
020120110,342.0,19.0,361.0,12_1_10
020120111,350.0,24.0,374.0,12_1_11
020120201,333.0,38.0,371.0,12_2_1
020120202,299.0,17.0,316.0,12_2_2
020120203,362.0,32.0,394.0,12_2_3
020120204,359.0,20.0,379.0,12_2_4
020120205,382.0,19.0,401.0,12_2_5
020120206,326.0,18.0,344.0,12_2_6
020120207,299.0,20.0,319.0,12_2_7
020120208,324.0,21.0,345.0,12_2_8
020120301,98.0,6.0,104.0,12_3_1
020120302,234.0,15.0,249.0,12_3_2
020120303,251.0,19.0,270.0,12_3_3
020120304,240.0,28.0,268.0,12_3_4
020120305,261.0,31.0,292.0,12_3_5
020120306,292.0,159.0,451.0,12_3_6
020120307,362.0,16.0,378.0,12_3_7
020120308,227.0,26.0,253.0,12_3_8
020120309,204.0,19.0,223.0,12_3_9
020120310,279.0,26.0,305.0,12_3_10
020120311,269.0,21.0,290.0,12_3_11
020120401,258.0,19.0,277.0,12_4_1
020120402,248.0,39.0,287.0,12_4_2
020120403,393.0,25.0,418.0,12_4_3
020120404,269.0,26.0,295.0,12_4_4
020120405,236.0,13.0,249.0,12_4_5
020120406,272.0,25.0,297.0,12_4_6
020120407,466.0,33.0,499.0,12_4_7
020120408,269.0,20.0,289.0,12_4_8
020120409,215.0,9.0,224.0,12_4_9
020120410,224.0,19.0,243.0,12_4_10
020120501,203.0,9.0,212.0,12_5_1
020120502,252.0,31.0,283.0,12_5_2
020120503,509.0,34.0,543.0,12_5_3
020120504,269.0,8.0,277.0,12_5_4
020120505,322.0,26.0,348.0,12_5_5
020120506,277.0,24.0,301.0,12_5_6
020120507,308.0,19.0,327.0,12_5_7
