Código,Sí,No,Total,CO_FRAC_RA
020141508,882.0,4.0,886.0,14_15_8
020141601,590.0,1.0,591.0,14_16_1
020141602,329.0,2.0,331.0,14_16_2
020141603,524.0,0.0,524.0,14_16_3
020141604,394.0,3.0,397.0,14_16_4
020141605,372.0,2.0,374.0,14_16_5
020141606,122.0,0.0,122.0,14_16_6
020141607,322.0,2.0,324.0,14_16_7
020141701,352.0,0.0,352.0,14_17_1
020141702,389.0,1.0,390.0,14_17_2
020141703,336.0,2.0,338.0,14_17_3
020141704,208.0,0.0,208.0,14_17_4
020141705,328.0,0.0,328.0,14_17_5
020141706,273.0,1.0,274.0,14_17_6
020141707,315.0,1.0,316.0,14_17_7
020141708,622.0,1.0,623.0,14_17_8
020141801,354.0,1.0,355.0,14_18_1
020141802,313.0,1.0,314.0,14_18_2
020141803,475.0,1.0,476.0,14_18_3
020141804,391.0,0.0,391.0,14_18_4
020141805,464.0,2.0,466.0,14_18_5
020141806,354.0,0.0,354.0,14_18_6
020141807,281.0,1.0,282.0,14_18_7
020141808,487.0,2.0,489.0,14_18_8
020141901,276.0,0.0,276.0,14_19_1
020141902,526.0,3.0,529.0,14_19_2
020141903,543.0,3.0,546.0,14_19_3
020141904,627.0,1.0,628.0,14_19_4
020141905,650.0,2.0,652.0,14_19_5
020142001,602.0,2.0,604.0,14_20_1
020142002,659.0,2.0,661.0,14_20_2
020142003,467.0,3.0,470.0,14_20_3
020142004,374.0,0.0,374.0,14_20_4
020142005,374.0,1.0,375.0,14_20_5
020142006,274.0,1.0,275.0,14_20_6
020142007,167.0,1.0,168.0,14_20_7
020142101,391.0,8.0,399.0,14_21_1
020142102,301.0,2.0,303.0,14_21_2
020142103,145.0,0.0,145.0,14_21_3
020142104,254.0,0.0,254.0,14_21_4
020142105,157.0,1.0,158.0,14_21_5
020142106,240.0,6.0,246.0,14_21_6
020142107,306.0,3.0,309.0,14_21_7
020142108,323.0,0.0,323.0,14_21_8
020142109,233.0,33.0,266.0,14_21_9
020142110,246.0,6.0,252.0,14_21_10
020142111,270.0,14.0,284.0,14_21_11
020142201,368.0,0.0,368.0,14_22_1
020142202,396.0,11.0,407.0,14_22_2
020142203,233.0,0.0,233.0,14_22_3
020142204,239.0,1.0,240.0,14_22_4
020142205,385.0,38.0,423.0,14_22_5
020142206,415.0,0.0,415.0,14_22_6
020142207,318.0,4.0,322.0,14_22_7
020142208,335.0,5.0,340.0,14_22_8
020142209,499.0,1.0,500.0,14_22_9
020142210,330.0,6.0,336.0,14_22_10
020142301,280.0,1.0,281.0,14_23_1
020142302,218.0,0.0,218.0,14_23_2
020142303,241.0,2.0,243.0,14_23_3
020142304,367.0,1.0,368.0,14_23_4
020142305,512.0,4.0,516.0,14_23_5
020142306,212.0,0.0,212.0,14_23_6
020142307,334.0,7.0,341.0,14_23_7
020142308,451.0,31.0,482.0,14_23_8
020142309,489.0,3.0,492.0,14_23_9
020142310,377.0,1.0,378.0,14_23_10
020142311,458.0,4.0,462.0,14_23_11
020142401,299.0,2.0,301.0,14_24_1
020142402,231.0,1.0,232.0,14_24_2
020142403,268.0,1.0,269.0,14_24_3
020142404,208.0,2.0,210.0,14_24_4
020142405,434.0,2.0,436.0,14_24_5
020142406,339.0,4.0,343.0,14_24_6
020142407,330.0,1.0,331.0,14_24_7
020142408,266.0,1.0,267.0,14_24_8
020142409,348.0,0.0,348.0,14_24_9
020142501,383.0,0.0,383.0,14_25_1
020142502,215.0,1.0,216.0,14_25_2
020142503,353.0,0.0,353.0,14_25_3
020142504,285.0,0.0,285.0,14_25_4
020142505,239.0,0.0,239.0,14_25_5
020142506,277.0,0.0,277.0,14_25_6
020142507,348.0,25.0,373.0,14_25_7
020142508,354.0,1.0,355.0,14_25_8
020142509,405.0,0.0,405.0,14_25_9
020142601,524.0,2.0,526.0,14_26_1
020142602,356.0,1.0,357.0,14_26_2
020142603,183.0,1.0,184.0,14_26_3
020142604,848.0,2.0,850.0,14_26_4
020142605,457.0,1.0,458.0,14_26_5
020142606,387.0,0.0,387.0,14_26_6
020142607,532.0,0.0,532.0,14_26_7
020142701,614.0,2.0,616.0,14_27_1
020142702,570.0,0.0,570.0,14_27_2
020142703,284.0,0.0,284.0,14_27_3
020142704,396.0,0.0,396.0,14_27_4
020142705,486.0,1.0,487.0,14_27_5
020142706,210.0,2.0,212.0,14_27_6
020142707,215.0,2.0,217.0,14_27_7
020142801,299.0,0.0,299.0,14_28_1
020142802,266.0,0.0,266.0,14_28_2
020142803,288.0,0.0,288.0,14_28_3
020142804,314.0,0.0,314.0,14_28_4
020142805,228.0,0.0,228.0,14_28_5
020142806,412.0,1.0,413.0,14_28_6
020142807,373.0,1.0,374.0,14_28_7
020142808,301.0,1.0,302.0,14_28_8
020142809,263.0,0.0,263.0,14_28_9
020142810,380.0,1.0,381.0,14_28_10
020142811,391.0,1.0,392.0,14_28_11
020142812,270.0,0.0,270.0,14_28_12
020142901,277.0,0.0,277.0,14_29_1
020142902,278.0,2.0,280.0,14_29_2
020142903,269.0,1.0,270.0,14_29_3
020142904,357.0,1.0,358.0,14_29_4
020142905,280.0,0.0,280.0,14_29_5
020142906,446.0,2.0,448.0,14_29_6
020142907,378.0,1.0,379.0,14_29_7
020142908,267.0,0.0,267.0,14_29_8
020142909,336.0,0.0,336.0,14_29_9
020142910,365.0,1.0,366.0,14_29_10
020142911,280.0,1.0,281.0,14_29_11
020143001,318.0,9.0,327.0,14_30_1
020143002,426.0,3.0,429.0,14_30_2
020143003,406.0,1.0,407.0,14_30_3
020143004,305.0,0.0,305.0,14_30_4
020143005,378.0,0.0,378.0,14_30_5
020143006,232.0,1.0,233.0,14_30_6
020143007,203.0,1.0,204.0,14_30_7
020143008,674.0,1.0,675.0,14_30_8
020143009,578.0,1.0,579.0,14_30_9
020143101,217.0,0.0,217.0,14_31_1
020143102,327.0,0.0,327.0,14_31_2
020143103,277.0,2.0,279.0,14_31_3
020143104,250.0,0.0,250.0,14_31_4
020143105,251.0,0.0,251.0,14_31_5
020143106,402.0,4.0,406.0,14_31_6
020143107,315.0,0.0,315.0,14_31_7
020143108,267.0,2.0,269.0,14_31_8
020143109,225.0,0.0,225.0,14_31_9
020143110,194.0,1.0,195.0,14_31_10
020143111,214.0,0.0,214.0,14_31_11
020143112,259.0,1.0,260.0,14_31_12
020150101,414.0,3.0,417.0,15_1_1
020150102,344.0,0.0,344.0,15_1_2
020150103,266.0,2.0,268.0,15_1_3
020150104,237.0,0.0,237.0,15_1_4
020150105,268.0,0.0,268.0,15_1_5
020150106,257.0,0.0,257.0,15_1_6
020150107,290.0,0.0,290.0,15_1_7
020150108,274.0,2.0,276.0,15_1_8
020150109,341.0,1.0,342.0,15_1_9
020150110,340.0,0.0,340.0,15_1_10
020150111,217.0,3.0,220.0,15_1_11
020150112,283.0,0.0,283.0,15_1_12
020150201,279.0,1.0,280.0,15_2_1
020150202,298.0,2.0,300.0,15_2_2
020150203,292.0,0.0,292.0,15_2_3
020150204,206.0,2.0,208.0,15_2_4
020150205,207.0,1.0,208.0,15_2_5
020150206,268.0,0.0,268.0,15_2_6
020150207,276.0,3.0,279.0,15_2_7
020150208,235.0,1.0,236.0,15_2_8
020150209,211.0,1.0,212.0,15_2_9
020150210,231.0,2.0,233.0,15_2_10
020150301,289.0,0.0,289.0,15_3_1
020150302,398.0,1.0,399.0,15_3_2
020150303,381.0,1.0,382.0,15_3_3
020150304,264.0,5.0,269.0,15_3_4
020150305,242.0,0.0,242.0,15_3_5
020150306,272.0,0.0,272.0,15_3_6
020150307,251.0,0.0,251.0,15_3_7
020150308,328.0,1.0,329.0,15_3_8
020150309,345.0,4.0,349.0,15_3_9
020150310,339.0,1.0,340.0,15_3_10
020150311,326.0,14.0,340.0,15_3_11
020150312,403.0,8.0,411.0,15_3_12
020150313,289.0,2.0,291.0,15_3_13
020150401,335.0,2.0,337.0,15_4_1
020150402,255.0,1.0,256.0,15_4_2
020150403,400.0,1.0,401.0,15_4_3
020150404,200.0,6.0,206.0,15_4_4
020150405,228.0,2.0,230.0,15_4_5
020150406,267.0,3.0,270.0,15_4_6
020150407,298.0,10.0,308.0,15_4_7
020150408,290.0,7.0,297.0,15_4_8
020150409,260.0,4.0,264.0,15_4_9
020150410,255.0,2.0,257.0,15_4_10
020150411,293.0,3.0,296.0,15_4_11
020150412,347.0,6.0,353.0,15_4_12
020150413,327.0,1.0,328.0,15_4_13
020150414,312.0,6.0,318.0,15_4_14
020150501,300.0,3.0,303.0,15_5_1
020150502,357.0,1.0,358.0,15_5_2
020150503,278.0,0.0,278.0,15_5_3
020150504,231.0,4.0,235.0,15_5_4
020150505,298.0,3.0,301.0,15_5_5
020150506,276.0,6.0,282.0,15_5_6
020150507,281.0,0.0,281.0,15_5_7
020150508,329.0,5.0,334.0,15_5_8
020150509,257.0,1.0,258.0,15_5_9
020150510,224.0,0.0,224.0,15_5_10
020150511,272.0,2.0,274.0,15_5_11
020150512,270.0,2.0,272.0,15_5_12
020150513,289.0,0.0,289.0,15_5_13
020150514,260.0,1.0,261.0,15_5_14
020150601,291.0,0.0,291.0,15_6_1
020150602,284.0,1.0,285.0,15_6_2
020150603,286.0,0.0,286.0,15_6_3
020150604,250.0,0.0,250.0,15_6_4
020150605,192.0,0.0,192.0,15_6_5
020150606,183.0,0.0,183.0,15_6_6
020150607,254.0,1.0,255.0,15_6_7
020150701,300.0,0.0,300.0,15_7_1
020150702,240.0,4.0,244.0,15_7_2
020150703,227.0,3.0,230.0,15_7_3
020150704,206.0,10.0,216.0,15_7_4
020150705,288.0,5.0,293.0,15_7_5
020150706,243.0,78.0,321.0,15_7_6
020150707,323.0,28.0,351.0,15_7_7
020150708,326.0,2.0,328.0,15_7_8
020150709,277.0,6.0,283.0,15_7_9
020150710,356.0,23.0,379.0,15_7_10
020150711,329.0,0.0,329.0,15_7_11
020150712,344.0,4.0,348.0,15_7_12
020150801,327.0,9.0,336.0,15_8_1
020150802,229.0,8.0,237.0,15_8_2
020150803,370.0,3.0,373.0,15_8_3
020150804,319.0,11.0,330.0,15_8_4
020150805,280.0,5.0,285.0,15_8_5
020150806,256.0,4.0,260.0,15_8_6
020150807,352.0,5.0,357.0,15_8_7
020150808,320.0,3.0,323.0,15_8_8
020150809,430.0,3.0,433.0,15_8_9
020150810,381.0,1.0,382.0,15_8_10
020150901,226.0,2.0,228.0,15_9_1
020150902,209.0,0.0,209.0,15_9_2
020150903,229.0,1.0,230.0,15_9_3
020150904,242.0,11.0,253.0,15_9_4
020150905,246.0,3.0,249.0,15_9_5
020150906,207.0,6.0,213.0,15_9_6
020150907,252.0,18.0,270.0,15_9_7
020150908,626.0,101.0,727.0,15_9_8
020151001,338.0,10.0,348.0,15_10_1
020151002,338.0,3.0,341.0,15_10_2
020151003,407.0,2.0,409.0,15_10_3
020151004,322.0,15.0,337.0,15_10_4
020151005,276.0,1.0,277.0,15_10_5
020151006,215.0,1.0,216.0,15_10_6
020151007,397.0,5.0,402.0,15_10_7
020151008,319.0,5.0,324.0,15_10_8
020151009,288.0,9.0,297.0,15_10_9
020151010,233.0,24.0,257.0,15_10_10
020151011,253.0,0.0,253.0,15_10_11
020151012,336.0,2.0,338.0,15_10_12
020151013,360.0,4.0,364.0,15_10_13
020151101,277.0,31.0,308.0,15_11_1
020151102,356.0,2.0,358.0,15_11_2
020151103,303.0,2.0,305.0,15_11_3
020151104,306.0,2.0,308.0,15_11_4
020151105,243.0,2.0,245.0,15_11_5
020151106,265.0,1.0,266.0,15_11_6
020151107,254.0,4.0,258.0,15_11_7
020151108,269.0,7.0,276.0,15_11_8
020151109,381.0,1.0,382.0,15_11_9
020151110,259.0,9.0,268.0,15_11_10
020151111,523.0,8.0,531.0,15_11_11
020151112,375.0,1.0,376.0,15_11_12
020151113,348.0,16.0,364.0,15_11_13
020151201,261.0,16.0,277.0,15_12_1
020151202,264.0,19.0,283.0,15_12_2
020151203,305.0,4.0,309.0,15_12_3
020151204,322.0,2.0,324.0,15_12_4
020151205,320.0,13.0,333.0,15_12_5
020151206,297.0,11.0,308.0,15_12_6
020151207,235.0,0.0,235.0,15_12_7
020151208,370.0,3.0,373.0,15_12_8
020151209,239.0,6.0,245.0,15_12_9
020151301,301.0,3.0,304.0,15_13_1
020151302,256.0,1.0,257.0,15_13_2
020151303,296.0,2.0,298.0,15_13_3
020151304,261.0,1.0,262.0,15_13_4
020151305,208.0,4.0,212.0,15_13_5
020151306,235.0,3.0,238.0,15_13_6
020151307,290.0,2.0,292.0,15_13_7
020151308,193.0,1.0,194.0,15_13_8
020151309,449.0,13.0,462.0,15_13_9
020151310,296.0,1.0,297.0,15_13_10
020151401,360.0,4.0,364.0,15_14_1
020151402,384.0,2.0,386.0,15_14_2
020151403,301.0,1.0,302.0,15_14_3
020151404,308.0,0.0,308.0,15_14_4
020151405,421.0,0.0,421.0,15_14_5
020151406,284.0,2.0,286.0,15_14_6
020151407,392.0,0.0,392.0,15_14_7
020151408,314.0,12.0,326.0,15_14_8
020151409,343.0,4.0,347.0,15_14_9
020151410,269.0,3.0,272.0,15_14_10
020151411,372.0,4.0,376.0,15_14_11
020151501,290.0,3.0,293.0,15_15_1
020151502,234.0,1.0,235.0,15_15_2
020151503,401.0,0.0,401.0,15_15_3
020151504,345.0,7.0,352.0,15_15_4
020151505,288.0,9.0,297.0,15_15_5
020151506,310.0,1.0,311.0,15_15_6
020151507,350.0,11.0,361.0,15_15_7
020151508,259.0,1.0,260.0,15_15_8
020151509,428.0,2.0,430.0,15_15_9
020151510,396.0,17.0,413.0,15_15_10
020151601,352.0,3.0,355.0,15_16_1
020151602,322.0,5.0,327.0,15_16_2
020151603,388.0,0.0,388.0,15_16_3
020151604,291.0,2.0,293.0,15_16_4
020151605,275.0,1.0,276.0,15_16_5
020151606,308.0,0.0,308.0,15_16_6
020151607,309.0,7.0,316.0,15_16_7
020151608,352.0,2.0,354.0,15_16_8
020151609,306.0,0.0,306.0,15_16_9
020151610,330.0,7.0,337.0,15_16_10
020151611,307.0,0.0,307.0,15_16_11
020151701,323.0,0.0,323.0,15_17_1
020151702,270.0,1.0,271.0,15_17_2
020151703,367.0,1.0,368.0,15_17_3
020151704,403.0,6.0,409.0,15_17_4
020151705,347.0,2.0,349.0,15_17_5
020151706,308.0,0.0,308.0,15_17_6
020151707,328.0,5.0,333.0,15_17_7
020151708,270.0,0.0,270.0,15_17_8
020151709,262.0,4.0,266.0,15_17_9
020151710,340.0,2.0,342.0,15_17_10
020151711,347.0,9.0,356.0,15_17_11
020151712,302.0,0.0,302.0,15_17_12
020151801,257.0,0.0,257.0,15_18_1
020151802,213.0,0.0,213.0,15_18_2
020151803,270.0,40.0,310.0,15_18_3
020151804,204.0,5.0,209.0,15_18_4
020151805,214.0,1.0,215.0,15_18_5
020151806,209.0,1.0,210.0,15_18_6
020151807,315.0,1.0,316.0,15_18_7
020151808,217.0,1.0,218.0,15_18_8
020151809,222.0,0.0,222.0,15_18_9
020151810,239.0,1.0,240.0,15_18_10
020151811,293.0,1.0,294.0,15_18_11
020151812,241.0,3.0,244.0,15_18_12
020151813,253.0,1.0,254.0,15_18_13
020151901,230.0,0.0,230.0,15_19_1
020151902,332.0,3.0,335.0,15_19_2
020151903,309.0,1.0,310.0,15_19_3
020151904,342.0,1.0,343.0,15_19_4
020151905,378.0,5.0,383.0,15_19_5
020151906,336.0,2.0,338.0,15_19_6
020151907,374.0,0.0,374.0,15_19_7
020151908,292.0,2.0,294.0,15_19_8
020151909,286.0,0.0,286.0,15_19_9
020151910,412.0,0.0,412.0,15_19_10
020151911,380.0,3.0,383.0,15_19_11
020152001,343.0,4.0,347.0,15_20_1
020152002,364.0,2.0,366.0,15_20_2
020152003,346.0,0.0,346.0,15_20_3
020152004,278.0,0.0,278.0,15_20_4
020152005,274.0,0.0,274.0,15_20_5
020152006,320.0,1.0,321.0,15_20_6
020152007,288.0,1.0,289.0,15_20_7
020152008,268.0,0.0,268.0,15_20_8
020152009,217.0,8.0,225.0,15_20_9
020152010,317.0,2.0,319.0,15_20_10
020152011,330.0,14.0,344.0,15_20_11
020152012,335.0,7.0,342.0,15_20_12
020152101,318.0,2.0,320.0,15_21_1
020152102,373.0,1.0,374.0,15_21_2
020152103,282.0,11.0,293.0,15_21_3
020152104,338.0,5.0,343.0,15_21_4
020152105,191.0,10.0,201.0,15_21_5
020152106,407.0,11.0,418.0,15_21_6
020152107,175.0,0.0,175.0,15_21_7
020152108,259.0,2.0,261.0,15_21_8
020152109,391.0,1.0,392.0,15_21_9
020152110,278.0,0.0,278.0,15_21_10
020152111,334.0,1.0,335.0,15_21_11
020152112,208.0,9.0,217.0,15_21_12
020152113,388.0,1.0,389.0,15_21_13
