Código,Sí,No,Total,CO_FRAC_RA
020141508,722.0,164.0,886.0,14_15_8
020141601,501.0,90.0,591.0,14_16_1
020141602,285.0,46.0,331.0,14_16_2
020141603,444.0,80.0,524.0,14_16_3
020141604,350.0,47.0,397.0,14_16_4
020141605,302.0,72.0,374.0,14_16_5
020141606,106.0,16.0,122.0,14_16_6
020141607,262.0,62.0,324.0,14_16_7
020141701,305.0,47.0,352.0,14_17_1
020141702,333.0,57.0,390.0,14_17_2
020141703,294.0,44.0,338.0,14_17_3
020141704,165.0,43.0,208.0,14_17_4
020141705,286.0,42.0,328.0,14_17_5
020141706,239.0,35.0,274.0,14_17_6
020141707,273.0,43.0,316.0,14_17_7
020141708,507.0,116.0,623.0,14_17_8
020141801,293.0,62.0,355.0,14_18_1
020141802,259.0,55.0,314.0,14_18_2
020141803,396.0,80.0,476.0,14_18_3
020141804,308.0,83.0,391.0,14_18_4
020141805,385.0,81.0,466.0,14_18_5
020141806,281.0,73.0,354.0,14_18_6
020141807,217.0,65.0,282.0,14_18_7
020141808,379.0,110.0,489.0,14_18_8
020141901,208.0,68.0,276.0,14_19_1
020141902,415.0,114.0,529.0,14_19_2
020141903,442.0,104.0,546.0,14_19_3
020141904,501.0,127.0,628.0,14_19_4
020141905,527.0,125.0,652.0,14_19_5
020142001,476.0,128.0,604.0,14_20_1
020142002,515.0,146.0,661.0,14_20_2
020142003,362.0,108.0,470.0,14_20_3
020142004,307.0,67.0,374.0,14_20_4
020142005,292.0,83.0,375.0,14_20_5
020142006,214.0,61.0,275.0,14_20_6
020142007,136.0,32.0,168.0,14_20_7
020142101,305.0,94.0,399.0,14_21_1
020142102,234.0,69.0,303.0,14_21_2
020142103,117.0,28.0,145.0,14_21_3
020142104,192.0,62.0,254.0,14_21_4
020142105,114.0,44.0,158.0,14_21_5
020142106,193.0,53.0,246.0,14_21_6
020142107,235.0,74.0,309.0,14_21_7
020142108,238.0,85.0,323.0,14_21_8
020142109,173.0,93.0,266.0,14_21_9
020142110,179.0,73.0,252.0,14_21_10
020142111,200.0,84.0,284.0,14_21_11
020142201,262.0,106.0,368.0,14_22_1
020142202,317.0,90.0,407.0,14_22_2
020142203,174.0,59.0,233.0,14_22_3
020142204,185.0,55.0,240.0,14_22_4
020142205,288.0,135.0,423.0,14_22_5
020142206,345.0,70.0,415.0,14_22_6
020142207,219.0,103.0,322.0,14_22_7
020142208,250.0,90.0,340.0,14_22_8
020142209,385.0,115.0,500.0,14_22_9
020142210,259.0,77.0,336.0,14_22_10
020142301,220.0,61.0,281.0,14_23_1
020142302,171.0,47.0,218.0,14_23_2
020142303,179.0,64.0,243.0,14_23_3
020142304,305.0,63.0,368.0,14_23_4
020142305,430.0,86.0,516.0,14_23_5
020142306,166.0,46.0,212.0,14_23_6
020142307,252.0,89.0,341.0,14_23_7
020142308,350.0,132.0,482.0,14_23_8
020142309,389.0,103.0,492.0,14_23_9
020142310,301.0,77.0,378.0,14_23_10
020142311,353.0,109.0,462.0,14_23_11
020142401,255.0,46.0,301.0,14_24_1
020142402,190.0,42.0,232.0,14_24_2
020142403,211.0,58.0,269.0,14_24_3
020142404,154.0,56.0,210.0,14_24_4
020142405,346.0,90.0,436.0,14_24_5
020142406,262.0,81.0,343.0,14_24_6
020142407,261.0,70.0,331.0,14_24_7
020142408,195.0,72.0,267.0,14_24_8
020142409,274.0,74.0,348.0,14_24_9
020142501,310.0,73.0,383.0,14_25_1
020142502,171.0,45.0,216.0,14_25_2
020142503,290.0,63.0,353.0,14_25_3
020142504,236.0,49.0,285.0,14_25_4
020142505,186.0,53.0,239.0,14_25_5
020142506,227.0,50.0,277.0,14_25_6
020142507,250.0,123.0,373.0,14_25_7
020142508,279.0,76.0,355.0,14_25_8
020142509,319.0,86.0,405.0,14_25_9
020142601,422.0,104.0,526.0,14_26_1
020142602,286.0,71.0,357.0,14_26_2
020142603,157.0,27.0,184.0,14_26_3
020142604,670.0,180.0,850.0,14_26_4
020142605,379.0,79.0,458.0,14_26_5
020142606,309.0,78.0,387.0,14_26_6
020142607,420.0,112.0,532.0,14_26_7
020142701,495.0,121.0,616.0,14_27_1
020142702,456.0,114.0,570.0,14_27_2
020142703,236.0,48.0,284.0,14_27_3
020142704,323.0,73.0,396.0,14_27_4
020142705,376.0,111.0,487.0,14_27_5
020142706,170.0,42.0,212.0,14_27_6
020142707,180.0,37.0,217.0,14_27_7
020142801,219.0,80.0,299.0,14_28_1
020142802,222.0,44.0,266.0,14_28_2
020142803,246.0,42.0,288.0,14_28_3
020142804,256.0,58.0,314.0,14_28_4
020142805,191.0,37.0,228.0,14_28_5
020142806,323.0,90.0,413.0,14_28_6
020142807,289.0,85.0,374.0,14_28_7
020142808,232.0,70.0,302.0,14_28_8
020142809,207.0,56.0,263.0,14_28_9
020142810,323.0,58.0,381.0,14_28_10
020142811,325.0,67.0,392.0,14_28_11
020142812,228.0,42.0,270.0,14_28_12
020142901,227.0,50.0,277.0,14_29_1
020142902,223.0,57.0,280.0,14_29_2
020142903,211.0,59.0,270.0,14_29_3
020142904,285.0,73.0,358.0,14_29_4
020142905,220.0,60.0,280.0,14_29_5
020142906,364.0,84.0,448.0,14_29_6
020142907,322.0,57.0,379.0,14_29_7
020142908,219.0,48.0,267.0,14_29_8
020142909,274.0,62.0,336.0,14_29_9
020142910,288.0,78.0,366.0,14_29_10
020142911,232.0,49.0,281.0,14_29_11
020143001,268.0,59.0,327.0,14_30_1
020143002,370.0,59.0,429.0,14_30_2
020143003,352.0,55.0,407.0,14_30_3
020143004,259.0,46.0,305.0,14_30_4
020143005,314.0,64.0,378.0,14_30_5
020143006,194.0,39.0,233.0,14_30_6
020143007,164.0,40.0,204.0,14_30_7
020143008,571.0,104.0,675.0,14_30_8
020143009,467.0,112.0,579.0,14_30_9
020143101,189.0,28.0,217.0,14_31_1
020143102,282.0,45.0,327.0,14_31_2
020143103,242.0,37.0,279.0,14_31_3
020143104,223.0,27.0,250.0,14_31_4
020143105,214.0,37.0,251.0,14_31_5
020143106,349.0,57.0,406.0,14_31_6
020143107,279.0,36.0,315.0,14_31_7
020143108,234.0,35.0,269.0,14_31_8
020143109,202.0,23.0,225.0,14_31_9
020143110,167.0,28.0,195.0,14_31_10
020143111,167.0,47.0,214.0,14_31_11
020143112,205.0,55.0,260.0,14_31_12
020150101,302.0,115.0,417.0,15_1_1
020150102,266.0,78.0,344.0,15_1_2
020150103,177.0,91.0,268.0,15_1_3
020150104,178.0,59.0,237.0,15_1_4
020150105,203.0,65.0,268.0,15_1_5
020150106,190.0,67.0,257.0,15_1_6
020150107,195.0,95.0,290.0,15_1_7
020150108,202.0,74.0,276.0,15_1_8
020150109,237.0,105.0,342.0,15_1_9
020150110,255.0,85.0,340.0,15_1_10
020150111,161.0,59.0,220.0,15_1_11
020150112,189.0,94.0,283.0,15_1_12
020150201,206.0,74.0,280.0,15_2_1
020150202,225.0,75.0,300.0,15_2_2
020150203,217.0,75.0,292.0,15_2_3
020150204,168.0,40.0,208.0,15_2_4
020150205,158.0,50.0,208.0,15_2_5
020150206,200.0,68.0,268.0,15_2_6
020150207,188.0,91.0,279.0,15_2_7
020150208,163.0,73.0,236.0,15_2_8
020150209,150.0,62.0,212.0,15_2_9
020150210,168.0,65.0,233.0,15_2_10
020150301,211.0,78.0,289.0,15_3_1
020150302,303.0,96.0,399.0,15_3_2
020150303,287.0,95.0,382.0,15_3_3
020150304,204.0,65.0,269.0,15_3_4
020150305,168.0,74.0,242.0,15_3_5
020150306,230.0,42.0,272.0,15_3_6
020150307,225.0,26.0,251.0,15_3_7
020150308,271.0,58.0,329.0,15_3_8
020150309,268.0,81.0,349.0,15_3_9
020150310,266.0,74.0,340.0,15_3_10
020150311,220.0,120.0,340.0,15_3_11
020150312,284.0,127.0,411.0,15_3_12
020150313,218.0,73.0,291.0,15_3_13
020150401,239.0,98.0,337.0,15_4_1
020150402,194.0,62.0,256.0,15_4_2
020150403,324.0,77.0,401.0,15_4_3
020150404,149.0,57.0,206.0,15_4_4
020150405,150.0,80.0,230.0,15_4_5
020150406,199.0,71.0,270.0,15_4_6
020150407,211.0,97.0,308.0,15_4_7
020150408,227.0,70.0,297.0,15_4_8
020150409,172.0,92.0,264.0,15_4_9
020150410,184.0,73.0,257.0,15_4_10
020150411,211.0,85.0,296.0,15_4_11
020150412,245.0,108.0,353.0,15_4_12
020150413,215.0,113.0,328.0,15_4_13
020150414,200.0,118.0,318.0,15_4_14
020150501,217.0,86.0,303.0,15_5_1
020150502,268.0,90.0,358.0,15_5_2
020150503,206.0,72.0,278.0,15_5_3
020150504,149.0,86.0,235.0,15_5_4
020150505,241.0,60.0,301.0,15_5_5
020150506,206.0,76.0,282.0,15_5_6
020150507,186.0,95.0,281.0,15_5_7
020150508,231.0,103.0,334.0,15_5_8
020150509,177.0,81.0,258.0,15_5_9
020150510,137.0,87.0,224.0,15_5_10
020150511,182.0,92.0,274.0,15_5_11
020150512,194.0,78.0,272.0,15_5_12
020150513,209.0,80.0,289.0,15_5_13
020150514,189.0,72.0,261.0,15_5_14
020150601,218.0,73.0,291.0,15_6_1
020150602,191.0,94.0,285.0,15_6_2
020150603,195.0,91.0,286.0,15_6_3
020150604,183.0,67.0,250.0,15_6_4
020150605,138.0,54.0,192.0,15_6_5
020150606,157.0,26.0,183.0,15_6_6
020150607,192.0,63.0,255.0,15_6_7
020150701,217.0,83.0,300.0,15_7_1
020150702,139.0,105.0,244.0,15_7_2
020150703,140.0,90.0,230.0,15_7_3
020150704,128.0,88.0,216.0,15_7_4
020150705,189.0,104.0,293.0,15_7_5
020150706,114.0,207.0,321.0,15_7_6
020150707,228.0,123.0,351.0,15_7_7
020150708,227.0,101.0,328.0,15_7_8
020150709,183.0,100.0,283.0,15_7_9
020150710,242.0,137.0,379.0,15_7_10
020150711,204.0,125.0,329.0,15_7_11
020150712,237.0,111.0,348.0,15_7_12
020150801,201.0,135.0,336.0,15_8_1
020150802,169.0,68.0,237.0,15_8_2
020150803,254.0,119.0,373.0,15_8_3
020150804,205.0,125.0,330.0,15_8_4
020150805,189.0,96.0,285.0,15_8_5
020150806,188.0,72.0,260.0,15_8_6
020150807,266.0,91.0,357.0,15_8_7
020150808,215.0,108.0,323.0,15_8_8
020150809,276.0,157.0,433.0,15_8_9
020150810,267.0,115.0,382.0,15_8_10
020150901,159.0,69.0,228.0,15_9_1
020150902,142.0,67.0,209.0,15_9_2
020150903,171.0,59.0,230.0,15_9_3
020150904,145.0,108.0,253.0,15_9_4
020150905,174.0,75.0,249.0,15_9_5
020150906,107.0,106.0,213.0,15_9_6
020150907,152.0,118.0,270.0,15_9_7
020150908,313.0,414.0,727.0,15_9_8
020151001,263.0,85.0,348.0,15_10_1
020151002,251.0,90.0,341.0,15_10_2
020151003,320.0,89.0,409.0,15_10_3
020151004,235.0,102.0,337.0,15_10_4
020151005,208.0,69.0,277.0,15_10_5
020151006,153.0,63.0,216.0,15_10_6
020151007,289.0,113.0,402.0,15_10_7
020151008,200.0,124.0,324.0,15_10_8
020151009,208.0,89.0,297.0,15_10_9
020151010,180.0,77.0,257.0,15_10_10
020151011,182.0,71.0,253.0,15_10_11
020151012,244.0,94.0,338.0,15_10_12
020151013,245.0,119.0,364.0,15_10_13
020151101,196.0,112.0,308.0,15_11_1
020151102,310.0,48.0,358.0,15_11_2
020151103,228.0,77.0,305.0,15_11_3
020151104,227.0,81.0,308.0,15_11_4
020151105,185.0,60.0,245.0,15_11_5
020151106,190.0,76.0,266.0,15_11_6
020151107,171.0,87.0,258.0,15_11_7
020151108,210.0,66.0,276.0,15_11_8
020151109,298.0,84.0,382.0,15_11_9
020151110,183.0,85.0,268.0,15_11_10
020151111,410.0,121.0,531.0,15_11_11
020151112,303.0,73.0,376.0,15_11_12
020151113,245.0,119.0,364.0,15_11_13
020151201,187.0,90.0,277.0,15_12_1
020151202,181.0,102.0,283.0,15_12_2
020151203,227.0,82.0,309.0,15_12_3
020151204,236.0,88.0,324.0,15_12_4
020151205,238.0,95.0,333.0,15_12_5
020151206,215.0,93.0,308.0,15_12_6
020151207,149.0,86.0,235.0,15_12_7
020151208,273.0,100.0,373.0,15_12_8
020151209,171.0,74.0,245.0,15_12_9
020151301,233.0,71.0,304.0,15_13_1
020151302,202.0,55.0,257.0,15_13_2
020151303,207.0,91.0,298.0,15_13_3
020151304,213.0,49.0,262.0,15_13_4
020151305,168.0,44.0,212.0,15_13_5
020151306,174.0,64.0,238.0,15_13_6
020151307,224.0,68.0,292.0,15_13_7
020151308,135.0,59.0,194.0,15_13_8
020151309,332.0,130.0,462.0,15_13_9
020151310,224.0,73.0,297.0,15_13_10
020151401,258.0,106.0,364.0,15_14_1
020151402,309.0,77.0,386.0,15_14_2
020151403,208.0,94.0,302.0,15_14_3
020151404,216.0,92.0,308.0,15_14_4
020151405,310.0,111.0,421.0,15_14_5
020151406,211.0,75.0,286.0,15_14_6
020151407,351.0,41.0,392.0,15_14_7
020151408,232.0,94.0,326.0,15_14_8
020151409,222.0,125.0,347.0,15_14_9
020151410,189.0,83.0,272.0,15_14_10
020151411,265.0,111.0,376.0,15_14_11
020151501,210.0,83.0,293.0,15_15_1
020151502,177.0,58.0,235.0,15_15_2
020151503,307.0,94.0,401.0,15_15_3
020151504,229.0,123.0,352.0,15_15_4
020151505,197.0,100.0,297.0,15_15_5
020151506,202.0,109.0,311.0,15_15_6
020151507,218.0,143.0,361.0,15_15_7
020151508,187.0,73.0,260.0,15_15_8
020151509,333.0,97.0,430.0,15_15_9
020151510,277.0,136.0,413.0,15_15_10
020151601,239.0,116.0,355.0,15_16_1
020151602,233.0,94.0,327.0,15_16_2
020151603,306.0,82.0,388.0,15_16_3
020151604,219.0,74.0,293.0,15_16_4
020151605,201.0,75.0,276.0,15_16_5
020151606,222.0,86.0,308.0,15_16_6
020151607,237.0,79.0,316.0,15_16_7
020151608,243.0,111.0,354.0,15_16_8
020151609,222.0,84.0,306.0,15_16_9
020151610,248.0,89.0,337.0,15_16_10
020151611,234.0,73.0,307.0,15_16_11
020151701,242.0,81.0,323.0,15_17_1
020151702,205.0,66.0,271.0,15_17_2
020151703,275.0,93.0,368.0,15_17_3
020151704,295.0,114.0,409.0,15_17_4
020151705,261.0,88.0,349.0,15_17_5
020151706,245.0,63.0,308.0,15_17_6
020151707,222.0,111.0,333.0,15_17_7
020151708,204.0,66.0,270.0,15_17_8
020151709,203.0,63.0,266.0,15_17_9
020151710,262.0,80.0,342.0,15_17_10
020151711,259.0,97.0,356.0,15_17_11
020151712,235.0,67.0,302.0,15_17_12
020151801,179.0,78.0,257.0,15_18_1
020151802,140.0,73.0,213.0,15_18_2
020151803,214.0,96.0,310.0,15_18_3
020151804,141.0,68.0,209.0,15_18_4
020151805,162.0,53.0,215.0,15_18_5
020151806,163.0,47.0,210.0,15_18_6
020151807,256.0,60.0,316.0,15_18_7
020151808,165.0,53.0,218.0,15_18_8
020151809,135.0,87.0,222.0,15_18_9
020151810,179.0,61.0,240.0,15_18_10
020151811,218.0,76.0,294.0,15_18_11
020151812,184.0,60.0,244.0,15_18_12
020151813,187.0,67.0,254.0,15_18_13
020151901,153.0,77.0,230.0,15_19_1
020151902,246.0,89.0,335.0,15_19_2
020151903,231.0,79.0,310.0,15_19_3
020151904,270.0,73.0,343.0,15_19_4
020151905,280.0,103.0,383.0,15_19_5
020151906,266.0,72.0,338.0,15_19_6
020151907,275.0,99.0,374.0,15_19_7
020151908,206.0,88.0,294.0,15_19_8
020151909,227.0,59.0,286.0,15_19_9
020151910,337.0,75.0,412.0,15_19_10
020151911,283.0,100.0,383.0,15_19_11
020152001,275.0,72.0,347.0,15_20_1
020152002,271.0,95.0,366.0,15_20_2
020152003,266.0,80.0,346.0,15_20_3
020152004,203.0,75.0,278.0,15_20_4
020152005,207.0,67.0,274.0,15_20_5
020152006,228.0,93.0,321.0,15_20_6
020152007,216.0,73.0,289.0,15_20_7
020152008,201.0,67.0,268.0,15_20_8
020152009,165.0,60.0,225.0,15_20_9
020152010,262.0,57.0,319.0,15_20_10
020152011,241.0,103.0,344.0,15_20_11
020152012,259.0,83.0,342.0,15_20_12
020152101,256.0,64.0,320.0,15_21_1
020152102,311.0,63.0,374.0,15_21_2
020152103,196.0,97.0,293.0,15_21_3
020152104,232.0,111.0,343.0,15_21_4
020152105,127.0,74.0,201.0,15_21_5
020152106,324.0,94.0,418.0,15_21_6
020152107,134.0,41.0,175.0,15_21_7
020152108,199.0,62.0,261.0,15_21_8
020152109,291.0,101.0,392.0,15_21_9
020152110,205.0,73.0,278.0,15_21_10
020152111,284.0,51.0,335.0,15_21_11
020152112,148.0,69.0,217.0,15_21_12
020152113,274.0,115.0,389.0,15_21_13
