Código,Sí,No,Total,CO_FRAC_RA
020141508,785.0,101.0,886.0,14_15_8
020141601,542.0,49.0,591.0,14_16_1
020141602,314.0,17.0,331.0,14_16_2
020141603,484.0,40.0,524.0,14_16_3
020141604,368.0,29.0,397.0,14_16_4
020141605,338.0,36.0,374.0,14_16_5
020141606,115.0,7.0,122.0,14_16_6
020141607,288.0,36.0,324.0,14_16_7
020141701,323.0,29.0,352.0,14_17_1
020141702,360.0,30.0,390.0,14_17_2
020141703,308.0,30.0,338.0,14_17_3
020141704,179.0,29.0,208.0,14_17_4
020141705,306.0,22.0,328.0,14_17_5
020141706,262.0,12.0,274.0,14_17_6
020141707,304.0,12.0,316.0,14_17_7
020141708,569.0,54.0,623.0,14_17_8
020141801,321.0,34.0,355.0,14_18_1
020141802,272.0,42.0,314.0,14_18_2
020141803,424.0,52.0,476.0,14_18_3
020141804,355.0,36.0,391.0,14_18_4
020141805,406.0,60.0,466.0,14_18_5
020141806,304.0,50.0,354.0,14_18_6
020141807,250.0,32.0,282.0,14_18_7
020141808,426.0,63.0,489.0,14_18_8
020141901,234.0,42.0,276.0,14_19_1
020141902,469.0,60.0,529.0,14_19_2
020141903,481.0,65.0,546.0,14_19_3
020141904,566.0,62.0,628.0,14_19_4
020141905,583.0,69.0,652.0,14_19_5
020142001,524.0,80.0,604.0,14_20_1
020142002,589.0,72.0,661.0,14_20_2
020142003,409.0,61.0,470.0,14_20_3
020142004,334.0,40.0,374.0,14_20_4
020142005,331.0,44.0,375.0,14_20_5
020142006,253.0,22.0,275.0,14_20_6
020142007,156.0,12.0,168.0,14_20_7
020142101,357.0,42.0,399.0,14_21_1
020142102,272.0,31.0,303.0,14_21_2
020142103,132.0,13.0,145.0,14_21_3
020142104,229.0,25.0,254.0,14_21_4
020142105,140.0,18.0,158.0,14_21_5
020142106,222.0,24.0,246.0,14_21_6
020142107,280.0,29.0,309.0,14_21_7
020142108,284.0,39.0,323.0,14_21_8
020142109,225.0,41.0,266.0,14_21_9
020142110,221.0,31.0,252.0,14_21_10
020142111,250.0,34.0,284.0,14_21_11
020142201,319.0,49.0,368.0,14_22_1
020142202,359.0,48.0,407.0,14_22_2
020142203,192.0,41.0,233.0,14_22_3
020142204,213.0,27.0,240.0,14_22_4
020142205,368.0,55.0,423.0,14_22_5
020142206,375.0,40.0,415.0,14_22_6
020142207,276.0,46.0,322.0,14_22_7
020142208,298.0,42.0,340.0,14_22_8
020142209,461.0,39.0,500.0,14_22_9
020142210,290.0,46.0,336.0,14_22_10
020142301,255.0,26.0,281.0,14_23_1
020142302,201.0,17.0,218.0,14_23_2
020142303,212.0,31.0,243.0,14_23_3
020142304,334.0,34.0,368.0,14_23_4
020142305,485.0,31.0,516.0,14_23_5
020142306,183.0,29.0,212.0,14_23_6
020142307,301.0,40.0,341.0,14_23_7
020142308,441.0,41.0,482.0,14_23_8
020142309,448.0,44.0,492.0,14_23_9
020142310,333.0,45.0,378.0,14_23_10
020142311,413.0,49.0,462.0,14_23_11
020142401,278.0,23.0,301.0,14_24_1
020142402,208.0,24.0,232.0,14_24_2
020142403,241.0,28.0,269.0,14_24_3
020142404,190.0,20.0,210.0,14_24_4
020142405,387.0,49.0,436.0,14_24_5
020142406,304.0,39.0,343.0,14_24_6
020142407,288.0,43.0,331.0,14_24_7
020142408,226.0,41.0,267.0,14_24_8
020142409,309.0,39.0,348.0,14_24_9
020142501,340.0,43.0,383.0,14_25_1
020142502,196.0,20.0,216.0,14_25_2
020142503,319.0,34.0,353.0,14_25_3
020142504,257.0,28.0,285.0,14_25_4
020142505,223.0,16.0,239.0,14_25_5
020142506,252.0,25.0,277.0,14_25_6
020142507,326.0,47.0,373.0,14_25_7
020142508,319.0,36.0,355.0,14_25_8
020142509,354.0,51.0,405.0,14_25_9
020142601,477.0,49.0,526.0,14_26_1
020142602,315.0,42.0,357.0,14_26_2
020142603,164.0,20.0,184.0,14_26_3
020142604,751.0,99.0,850.0,14_26_4
020142605,412.0,46.0,458.0,14_26_5
020142606,346.0,41.0,387.0,14_26_6
020142607,465.0,67.0,532.0,14_26_7
020142701,554.0,62.0,616.0,14_27_1
020142702,505.0,65.0,570.0,14_27_2
020142703,257.0,27.0,284.0,14_27_3
020142704,357.0,39.0,396.0,14_27_4
020142705,431.0,56.0,487.0,14_27_5
020142706,187.0,25.0,212.0,14_27_6
020142707,200.0,17.0,217.0,14_27_7
020142801,264.0,35.0,299.0,14_28_1
020142802,230.0,36.0,266.0,14_28_2
020142803,258.0,30.0,288.0,14_28_3
020142804,287.0,27.0,314.0,14_28_4
020142805,205.0,23.0,228.0,14_28_5
020142806,357.0,56.0,413.0,14_28_6
020142807,318.0,56.0,374.0,14_28_7
020142808,267.0,35.0,302.0,14_28_8
020142809,231.0,32.0,263.0,14_28_9
020142810,348.0,33.0,381.0,14_28_10
020142811,361.0,31.0,392.0,14_28_11
020142812,232.0,38.0,270.0,14_28_12
020142901,256.0,21.0,277.0,14_29_1
020142902,256.0,24.0,280.0,14_29_2
020142903,242.0,28.0,270.0,14_29_3
020142904,317.0,41.0,358.0,14_29_4
020142905,250.0,30.0,280.0,14_29_5
020142906,416.0,32.0,448.0,14_29_6
020142907,360.0,19.0,379.0,14_29_7
020142908,245.0,22.0,267.0,14_29_8
020142909,305.0,31.0,336.0,14_29_9
020142910,318.0,48.0,366.0,14_29_10
020142911,254.0,27.0,281.0,14_29_11
020143001,296.0,31.0,327.0,14_30_1
020143002,401.0,28.0,429.0,14_30_2
020143003,389.0,18.0,407.0,14_30_3
020143004,281.0,24.0,305.0,14_30_4
020143005,344.0,34.0,378.0,14_30_5
020143006,214.0,19.0,233.0,14_30_6
020143007,183.0,21.0,204.0,14_30_7
020143008,623.0,52.0,675.0,14_30_8
020143009,526.0,53.0,579.0,14_30_9
020143101,207.0,10.0,217.0,14_31_1
020143102,306.0,21.0,327.0,14_31_2
020143103,264.0,15.0,279.0,14_31_3
020143104,243.0,7.0,250.0,14_31_4
020143105,233.0,18.0,251.0,14_31_5
020143106,377.0,29.0,406.0,14_31_6
020143107,297.0,18.0,315.0,14_31_7
020143108,255.0,14.0,269.0,14_31_8
020143109,215.0,10.0,225.0,14_31_9
020143110,184.0,11.0,195.0,14_31_10
020143111,178.0,36.0,214.0,14_31_11
020143112,226.0,34.0,260.0,14_31_12
020150101,366.0,51.0,417.0,15_1_1
020150102,302.0,42.0,344.0,15_1_2
020150103,220.0,48.0,268.0,15_1_3
020150104,199.0,38.0,237.0,15_1_4
020150105,239.0,29.0,268.0,15_1_5
020150106,223.0,34.0,257.0,15_1_6
020150107,244.0,46.0,290.0,15_1_7
020150108,243.0,33.0,276.0,15_1_8
020150109,288.0,54.0,342.0,15_1_9
020150110,287.0,53.0,340.0,15_1_10
020150111,193.0,27.0,220.0,15_1_11
020150112,252.0,31.0,283.0,15_1_12
020150201,230.0,50.0,280.0,15_2_1
020150202,265.0,35.0,300.0,15_2_2
020150203,257.0,35.0,292.0,15_2_3
020150204,191.0,17.0,208.0,15_2_4
020150205,178.0,30.0,208.0,15_2_5
020150206,235.0,33.0,268.0,15_2_6
020150207,233.0,46.0,279.0,15_2_7
020150208,197.0,39.0,236.0,15_2_8
020150209,179.0,33.0,212.0,15_2_9
020150210,199.0,34.0,233.0,15_2_10
020150301,254.0,35.0,289.0,15_3_1
020150302,351.0,48.0,399.0,15_3_2
020150303,339.0,43.0,382.0,15_3_3
020150304,240.0,29.0,269.0,15_3_4
020150305,216.0,26.0,242.0,15_3_5
020150306,252.0,20.0,272.0,15_3_6
020150307,235.0,16.0,251.0,15_3_7
020150308,286.0,43.0,329.0,15_3_8
020150309,310.0,39.0,349.0,15_3_9
020150310,304.0,36.0,340.0,15_3_10
020150311,279.0,61.0,340.0,15_3_11
020150312,356.0,55.0,411.0,15_3_12
020150313,259.0,32.0,291.0,15_3_13
020150401,293.0,44.0,337.0,15_4_1
020150402,238.0,18.0,256.0,15_4_2
020150403,366.0,35.0,401.0,15_4_3
020150404,181.0,25.0,206.0,15_4_4
020150405,192.0,38.0,230.0,15_4_5
020150406,246.0,24.0,270.0,15_4_6
020150407,262.0,46.0,308.0,15_4_7
020150408,269.0,28.0,297.0,15_4_8
020150409,229.0,35.0,264.0,15_4_9
020150410,223.0,34.0,257.0,15_4_10
020150411,260.0,36.0,296.0,15_4_11
020150412,309.0,44.0,353.0,15_4_12
020150413,285.0,43.0,328.0,15_4_13
020150414,273.0,45.0,318.0,15_4_14
020150501,261.0,42.0,303.0,15_5_1
020150502,315.0,43.0,358.0,15_5_2
020150503,235.0,43.0,278.0,15_5_3
020150504,200.0,35.0,235.0,15_5_4
020150505,274.0,27.0,301.0,15_5_5
020150506,246.0,36.0,282.0,15_5_6
020150507,234.0,47.0,281.0,15_5_7
020150508,286.0,48.0,334.0,15_5_8
020150509,215.0,43.0,258.0,15_5_9
020150510,180.0,44.0,224.0,15_5_10
020150511,233.0,41.0,274.0,15_5_11
020150512,228.0,44.0,272.0,15_5_12
020150513,255.0,34.0,289.0,15_5_13
020150514,221.0,40.0,261.0,15_5_14
020150601,258.0,33.0,291.0,15_6_1
020150602,233.0,52.0,285.0,15_6_2
020150603,244.0,42.0,286.0,15_6_3
020150604,225.0,25.0,250.0,15_6_4
020150605,167.0,25.0,192.0,15_6_5
020150606,169.0,14.0,183.0,15_6_6
020150607,225.0,30.0,255.0,15_6_7
020150701,269.0,31.0,300.0,15_7_1
020150702,198.0,46.0,244.0,15_7_2
020150703,186.0,44.0,230.0,15_7_3
020150704,190.0,26.0,216.0,15_7_4
020150705,250.0,43.0,293.0,15_7_5
020150706,254.0,67.0,321.0,15_7_6
020150707,307.0,44.0,351.0,15_7_7
020150708,286.0,42.0,328.0,15_7_8
020150709,243.0,40.0,283.0,15_7_9
020150710,335.0,44.0,379.0,15_7_10
020150711,286.0,43.0,329.0,15_7_11
020150712,301.0,47.0,348.0,15_7_12
020150801,298.0,38.0,336.0,15_8_1
020150802,209.0,28.0,237.0,15_8_2
020150803,327.0,46.0,373.0,15_8_3
020150804,296.0,34.0,330.0,15_8_4
020150805,247.0,38.0,285.0,15_8_5
020150806,230.0,30.0,260.0,15_8_6
020150807,315.0,42.0,357.0,15_8_7
020150808,284.0,39.0,323.0,15_8_8
020150809,374.0,59.0,433.0,15_8_9
020150810,333.0,49.0,382.0,15_8_10
020150901,197.0,31.0,228.0,15_9_1
020150902,175.0,34.0,209.0,15_9_2
020150903,203.0,27.0,230.0,15_9_3
020150904,215.0,38.0,253.0,15_9_4
020150905,214.0,35.0,249.0,15_9_5
020150906,169.0,44.0,213.0,15_9_6
020150907,227.0,43.0,270.0,15_9_7
020150908,651.0,76.0,727.0,15_9_8
020151001,315.0,33.0,348.0,15_10_1
020151002,301.0,40.0,341.0,15_10_2
020151003,361.0,48.0,409.0,15_10_3
020151004,285.0,52.0,337.0,15_10_4
020151005,252.0,25.0,277.0,15_10_5
020151006,194.0,22.0,216.0,15_10_6
020151007,354.0,48.0,402.0,15_10_7
020151008,273.0,51.0,324.0,15_10_8
020151009,262.0,35.0,297.0,15_10_9
020151010,238.0,19.0,257.0,15_10_10
020151011,216.0,37.0,253.0,15_10_11
020151012,297.0,41.0,338.0,15_10_12
020151013,312.0,52.0,364.0,15_10_13
020151101,271.0,37.0,308.0,15_11_1
020151102,335.0,23.0,358.0,15_11_2
020151103,270.0,35.0,305.0,15_11_3
020151104,266.0,42.0,308.0,15_11_4
020151105,214.0,31.0,245.0,15_11_5
020151106,237.0,29.0,266.0,15_11_6
020151107,224.0,34.0,258.0,15_11_7
020151108,247.0,29.0,276.0,15_11_8
020151109,349.0,33.0,382.0,15_11_9
020151110,234.0,34.0,268.0,15_11_10
020151111,472.0,59.0,531.0,15_11_11
020151112,343.0,33.0,376.0,15_11_12
020151113,311.0,53.0,364.0,15_11_13
020151201,243.0,34.0,277.0,15_12_1
020151202,256.0,27.0,283.0,15_12_2
020151203,278.0,31.0,309.0,15_12_3
020151204,283.0,41.0,324.0,15_12_4
020151205,293.0,40.0,333.0,15_12_5
020151206,271.0,37.0,308.0,15_12_6
020151207,194.0,41.0,235.0,15_12_7
020151208,319.0,54.0,373.0,15_12_8
020151209,220.0,25.0,245.0,15_12_9
020151301,253.0,51.0,304.0,15_13_1
020151302,235.0,22.0,257.0,15_13_2
020151303,261.0,37.0,298.0,15_13_3
020151304,242.0,20.0,262.0,15_13_4
020151305,183.0,29.0,212.0,15_13_5
020151306,207.0,31.0,238.0,15_13_6
020151307,264.0,28.0,292.0,15_13_7
020151308,167.0,27.0,194.0,15_13_8
020151309,397.0,65.0,462.0,15_13_9
020151310,263.0,34.0,297.0,15_13_10
020151401,309.0,55.0,364.0,15_14_1
020151402,345.0,41.0,386.0,15_14_2
020151403,253.0,49.0,302.0,15_14_3
020151404,273.0,35.0,308.0,15_14_4
020151405,357.0,64.0,421.0,15_14_5
020151406,244.0,42.0,286.0,15_14_6
020151407,372.0,20.0,392.0,15_14_7
020151408,290.0,36.0,326.0,15_14_8
020151409,306.0,41.0,347.0,15_14_9
020151410,239.0,33.0,272.0,15_14_10
020151411,338.0,38.0,376.0,15_14_11
020151501,262.0,31.0,293.0,15_15_1
020151502,212.0,23.0,235.0,15_15_2
020151503,360.0,41.0,401.0,15_15_3
020151504,313.0,39.0,352.0,15_15_4
020151505,265.0,32.0,297.0,15_15_5
020151506,268.0,43.0,311.0,15_15_6
020151507,296.0,65.0,361.0,15_15_7
020151508,228.0,32.0,260.0,15_15_8
020151509,391.0,39.0,430.0,15_15_9
020151510,370.0,43.0,413.0,15_15_10
020151601,315.0,40.0,355.0,15_16_1
020151602,286.0,41.0,327.0,15_16_2
020151603,354.0,34.0,388.0,15_16_3
020151604,262.0,31.0,293.0,15_16_4
020151605,236.0,40.0,276.0,15_16_5
020151606,276.0,32.0,308.0,15_16_6
020151607,279.0,37.0,316.0,15_16_7
020151608,300.0,54.0,354.0,15_16_8
020151609,268.0,38.0,306.0,15_16_9
020151610,306.0,31.0,337.0,15_16_10
020151611,265.0,42.0,307.0,15_16_11
020151701,274.0,49.0,323.0,15_17_1
020151702,234.0,37.0,271.0,15_17_2
020151703,335.0,33.0,368.0,15_17_3
020151704,363.0,46.0,409.0,15_17_4
020151705,317.0,32.0,349.0,15_17_5
020151706,274.0,34.0,308.0,15_17_6
020151707,286.0,47.0,333.0,15_17_7
020151708,238.0,32.0,270.0,15_17_8
020151709,230.0,36.0,266.0,15_17_9
020151710,307.0,35.0,342.0,15_17_10
020151711,320.0,36.0,356.0,15_17_11
020151712,266.0,36.0,302.0,15_17_12
020151801,220.0,37.0,257.0,15_18_1
020151802,185.0,28.0,213.0,15_18_2
020151803,271.0,39.0,310.0,15_18_3
020151804,169.0,40.0,209.0,15_18_4
020151805,185.0,30.0,215.0,15_18_5
020151806,191.0,19.0,210.0,15_18_6
020151807,285.0,31.0,316.0,15_18_7
020151808,195.0,23.0,218.0,15_18_8
020151809,165.0,57.0,222.0,15_18_9
020151810,213.0,27.0,240.0,15_18_10
020151811,253.0,41.0,294.0,15_18_11
020151812,209.0,35.0,244.0,15_18_12
020151813,216.0,38.0,254.0,15_18_13
020151901,189.0,41.0,230.0,15_19_1
020151902,296.0,39.0,335.0,15_19_2
020151903,279.0,31.0,310.0,15_19_3
020151904,307.0,36.0,343.0,15_19_4
020151905,334.0,49.0,383.0,15_19_5
020151906,297.0,41.0,338.0,15_19_6
020151907,319.0,55.0,374.0,15_19_7
020151908,252.0,42.0,294.0,15_19_8
020151909,255.0,31.0,286.0,15_19_9
020151910,361.0,51.0,412.0,15_19_10
020151911,325.0,58.0,383.0,15_19_11
020152001,313.0,34.0,347.0,15_20_1
020152002,330.0,36.0,366.0,15_20_2
020152003,312.0,34.0,346.0,15_20_3
020152004,237.0,41.0,278.0,15_20_4
020152005,248.0,26.0,274.0,15_20_5
020152006,264.0,57.0,321.0,15_20_6
020152007,254.0,35.0,289.0,15_20_7
020152008,227.0,41.0,268.0,15_20_8
020152009,188.0,37.0,225.0,15_20_9
020152010,294.0,25.0,319.0,15_20_10
020152011,300.0,44.0,344.0,15_20_11
020152012,298.0,44.0,342.0,15_20_12
020152101,296.0,24.0,320.0,15_21_1
020152102,349.0,25.0,374.0,15_21_2
020152103,252.0,41.0,293.0,15_21_3
020152104,295.0,48.0,343.0,15_21_4
020152105,155.0,46.0,201.0,15_21_5
020152106,376.0,42.0,418.0,15_21_6
020152107,163.0,12.0,175.0,15_21_7
020152108,230.0,31.0,261.0,15_21_8
020152109,344.0,48.0,392.0,15_21_9
020152110,249.0,29.0,278.0,15_21_10
020152111,315.0,20.0,335.0,15_21_11
020152112,197.0,20.0,217.0,15_21_12
020152113,336.0,53.0,389.0,15_21_13
