Código,A red pública (cloaca),A cámara séptica y pozo ciego,Sólo a pozo ciego,"A hoyo, excavación en la tierra, etc.",Total,CO_FRAC_RA
020130507,327.0,0.0,0.0,0.0,327.0,13_5_7
020130508,416.0,1.0,0.0,0.0,417.0,13_5_8
020130601,282.0,1.0,0.0,0.0,283.0,13_6_1
020130602,425.0,0.0,0.0,0.0,425.0,13_6_2
020130603,368.0,0.0,0.0,0.0,368.0,13_6_3
020130604,419.0,0.0,0.0,0.0,419.0,13_6_4
020130605,451.0,0.0,0.0,0.0,451.0,13_6_5
020130606,368.0,0.0,0.0,0.0,368.0,13_6_6
020130607,424.0,1.0,0.0,0.0,425.0,13_6_7
020130608,339.0,0.0,0.0,0.0,339.0,13_6_8
020130701,271.0,0.0,0.0,0.0,271.0,13_7_1
020130702,221.0,0.0,0.0,0.0,221.0,13_7_2
020130703,457.0,0.0,0.0,0.0,457.0,13_7_3
020130704,344.0,0.0,0.0,0.0,344.0,13_7_4
020130705,476.0,0.0,0.0,0.0,476.0,13_7_5
020130706,381.0,0.0,0.0,0.0,381.0,13_7_6
020130707,346.0,0.0,0.0,0.0,346.0,13_7_7
020130708,308.0,1.0,0.0,0.0,309.0,13_7_8
020130709,373.0,0.0,0.0,0.0,373.0,13_7_9
020130801,314.0,0.0,0.0,0.0,314.0,13_8_1
020130802,275.0,0.0,0.0,0.0,275.0,13_8_2
020130803,411.0,0.0,0.0,0.0,411.0,13_8_3
020130804,387.0,0.0,0.0,1.0,388.0,13_8_4
020130805,451.0,0.0,0.0,0.0,451.0,13_8_5
020130806,295.0,0.0,0.0,0.0,295.0,13_8_6
020130807,364.0,0.0,0.0,0.0,364.0,13_8_7
020130808,436.0,0.0,0.0,0.0,436.0,13_8_8
020130809,326.0,0.0,0.0,0.0,326.0,13_8_9
020130810,292.0,0.0,0.0,0.0,292.0,13_8_10
020130901,287.0,0.0,0.0,0.0,287.0,13_9_1
020130902,300.0,1.0,0.0,0.0,301.0,13_9_2
020130903,247.0,0.0,0.0,0.0,247.0,13_9_3
020130904,293.0,0.0,0.0,0.0,293.0,13_9_4
020130905,488.0,0.0,0.0,0.0,488.0,13_9_5
020130906,320.0,0.0,0.0,0.0,320.0,13_9_6
020130907,296.0,0.0,0.0,0.0,296.0,13_9_7
020130908,344.0,0.0,0.0,0.0,344.0,13_9_8
020130909,362.0,1.0,0.0,0.0,363.0,13_9_9
020130910,239.0,0.0,0.0,0.0,239.0,13_9_10
020131001,415.0,0.0,0.0,0.0,415.0,13_10_1
020131002,404.0,0.0,0.0,0.0,404.0,13_10_2
020131003,427.0,0.0,0.0,0.0,427.0,13_10_3
020131004,416.0,1.0,0.0,0.0,417.0,13_10_4
020131005,252.0,0.0,0.0,0.0,252.0,13_10_5
020131006,361.0,1.0,0.0,0.0,362.0,13_10_6
020131007,321.0,0.0,0.0,0.0,321.0,13_10_7
020131008,432.0,0.0,0.0,0.0,432.0,13_10_8
020131009,324.0,1.0,0.0,0.0,325.0,13_10_9
020131010,424.0,0.0,0.0,0.0,424.0,13_10_10
020131011,314.0,0.0,0.0,0.0,314.0,13_10_11
020131101,167.0,0.0,0.0,4.0,171.0,13_11_1
020131102,240.0,1.0,0.0,0.0,241.0,13_11_2
020131103,204.0,3.0,0.0,0.0,207.0,13_11_3
020131104,228.0,1.0,0.0,0.0,229.0,13_11_4
020131105,222.0,0.0,0.0,0.0,222.0,13_11_5
020131106,407.0,1.0,0.0,0.0,408.0,13_11_6
020131107,282.0,2.0,0.0,0.0,284.0,13_11_7
020131201,277.0,0.0,0.0,0.0,277.0,13_12_1
020131202,320.0,0.0,0.0,0.0,320.0,13_12_2
020131203,237.0,0.0,0.0,0.0,237.0,13_12_3
020131204,352.0,0.0,0.0,0.0,352.0,13_12_4
020131205,214.0,3.0,0.0,0.0,217.0,13_12_5
020131206,239.0,0.0,0.0,0.0,239.0,13_12_6
020131207,341.0,0.0,0.0,0.0,341.0,13_12_7
020131208,281.0,1.0,0.0,0.0,282.0,13_12_8
020131209,383.0,1.0,0.0,0.0,384.0,13_12_9
020131210,248.0,0.0,1.0,0.0,249.0,13_12_10
020131301,376.0,0.0,0.0,0.0,376.0,13_13_1
020131302,155.0,0.0,0.0,0.0,155.0,13_13_2
020131303,322.0,0.0,0.0,0.0,322.0,13_13_3
020131304,390.0,2.0,0.0,0.0,392.0,13_13_4
020131305,411.0,0.0,0.0,0.0,411.0,13_13_5
020131306,131.0,0.0,0.0,0.0,131.0,13_13_6
020131307,305.0,0.0,0.0,0.0,305.0,13_13_7
020131308,249.0,0.0,0.0,0.0,249.0,13_13_8
020131309,287.0,0.0,0.0,0.0,287.0,13_13_9
020131310,358.0,0.0,0.0,0.0,358.0,13_13_10
020131311,215.0,0.0,0.0,0.0,215.0,13_13_11
020131312,327.0,0.0,0.0,0.0,327.0,13_13_12
020131313,556.0,0.0,0.0,0.0,556.0,13_13_13
020131314,347.0,1.0,0.0,0.0,348.0,13_13_14
020131401,341.0,0.0,0.0,0.0,341.0,13_14_1
020131402,162.0,0.0,0.0,0.0,162.0,13_14_2
020131403,366.0,1.0,0.0,0.0,367.0,13_14_3
020131404,291.0,0.0,0.0,0.0,291.0,13_14_4
020131405,226.0,2.0,0.0,0.0,228.0,13_14_5
020131406,359.0,0.0,0.0,0.0,359.0,13_14_6
020131407,165.0,0.0,0.0,0.0,165.0,13_14_7
020131408,254.0,0.0,0.0,0.0,254.0,13_14_8
020131409,238.0,0.0,0.0,0.0,238.0,13_14_9
020131410,298.0,0.0,0.0,0.0,298.0,13_14_10
020131411,284.0,0.0,0.0,0.0,284.0,13_14_11
020131501,349.0,1.0,0.0,0.0,350.0,13_15_1
020131502,360.0,0.0,0.0,0.0,360.0,13_15_2
020131503,349.0,0.0,0.0,0.0,349.0,13_15_3
020131504,197.0,2.0,0.0,0.0,199.0,13_15_4
020131505,390.0,1.0,0.0,0.0,391.0,13_15_5
020131506,281.0,0.0,0.0,0.0,281.0,13_15_6
020131507,383.0,0.0,0.0,0.0,383.0,13_15_7
020131508,372.0,0.0,0.0,0.0,372.0,13_15_8
020131509,416.0,0.0,0.0,0.0,416.0,13_15_9
020131510,328.0,2.0,0.0,0.0,330.0,13_15_10
020131511,358.0,0.0,0.0,0.0,358.0,13_15_11
020131512,328.0,0.0,0.0,0.0,328.0,13_15_12
020131601,392.0,0.0,0.0,0.0,392.0,13_16_1
020131602,429.0,1.0,0.0,0.0,430.0,13_16_2
020131603,252.0,0.0,0.0,0.0,252.0,13_16_3
020131604,368.0,0.0,0.0,0.0,368.0,13_16_4
020131605,252.0,0.0,0.0,0.0,252.0,13_16_5
020131606,183.0,0.0,0.0,0.0,183.0,13_16_6
020131607,369.0,0.0,0.0,0.0,369.0,13_16_7
020131608,352.0,0.0,0.0,0.0,352.0,13_16_8
020131609,380.0,0.0,0.0,0.0,380.0,13_16_9
020131610,391.0,0.0,0.0,0.0,391.0,13_16_10
020131611,380.0,1.0,0.0,0.0,381.0,13_16_11
020131612,345.0,2.0,0.0,0.0,347.0,13_16_12
020131613,223.0,0.0,0.0,0.0,223.0,13_16_13
020131701,473.0,3.0,0.0,0.0,476.0,13_17_1
020131702,472.0,0.0,0.0,0.0,472.0,13_17_2
020131703,389.0,0.0,0.0,0.0,389.0,13_17_3
020131704,247.0,0.0,0.0,0.0,247.0,13_17_4
020131705,345.0,0.0,0.0,0.0,345.0,13_17_5
020131706,360.0,0.0,0.0,0.0,360.0,13_17_6
020131707,385.0,0.0,0.0,1.0,386.0,13_17_7
020131708,316.0,0.0,0.0,0.0,316.0,13_17_8
020131709,402.0,1.0,0.0,0.0,403.0,13_17_9
020131710,398.0,0.0,0.0,0.0,398.0,13_17_10
020131711,247.0,0.0,0.0,0.0,247.0,13_17_11
020131801,333.0,1.0,0.0,0.0,334.0,13_18_1
020131802,407.0,0.0,0.0,0.0,407.0,13_18_2
020131803,397.0,0.0,0.0,0.0,397.0,13_18_3
020131804,294.0,0.0,0.0,0.0,294.0,13_18_4
020131805,282.0,0.0,0.0,0.0,282.0,13_18_5
020131806,302.0,0.0,0.0,0.0,302.0,13_18_6
020131807,383.0,0.0,0.0,0.0,383.0,13_18_7
020131808,280.0,0.0,0.0,0.0,280.0,13_18_8
020131809,170.0,0.0,0.0,0.0,170.0,13_18_9
020131810,273.0,0.0,0.0,0.0,273.0,13_18_10
020131901,338.0,1.0,0.0,0.0,339.0,13_19_1
020131902,396.0,1.0,0.0,0.0,397.0,13_19_2
020131903,294.0,0.0,0.0,0.0,294.0,13_19_3
020131904,225.0,2.0,0.0,0.0,227.0,13_19_4
020131905,356.0,0.0,0.0,0.0,356.0,13_19_5
020131906,215.0,0.0,0.0,0.0,215.0,13_19_6
020131907,242.0,1.0,0.0,0.0,243.0,13_19_7
020131908,329.0,0.0,0.0,0.0,329.0,13_19_8
020131909,331.0,1.0,0.0,0.0,332.0,13_19_9
020131910,312.0,0.0,0.0,0.0,312.0,13_19_10
020131911,193.0,0.0,0.0,0.0,193.0,13_19_11
020131912,268.0,0.0,0.0,0.0,268.0,13_19_12
020132001,301.0,0.0,0.0,0.0,301.0,13_20_1
020132002,394.0,0.0,0.0,0.0,394.0,13_20_2
020132003,175.0,0.0,0.0,0.0,175.0,13_20_3
020132004,316.0,0.0,0.0,0.0,316.0,13_20_4
020132005,312.0,0.0,0.0,0.0,312.0,13_20_5
020132006,427.0,1.0,0.0,0.0,428.0,13_20_6
020132007,372.0,0.0,0.0,0.0,372.0,13_20_7
020132008,386.0,0.0,0.0,0.0,386.0,13_20_8
020132009,258.0,0.0,0.0,0.0,258.0,13_20_9
020132010,272.0,0.0,0.0,0.0,272.0,13_20_10
020132011,261.0,0.0,0.0,0.0,261.0,13_20_11
020132012,277.0,0.0,0.0,0.0,277.0,13_20_12
020132101,244.0,0.0,0.0,0.0,244.0,13_21_1
020132102,149.0,0.0,0.0,0.0,149.0,13_21_2
020132103,233.0,0.0,0.0,0.0,233.0,13_21_3
020132104,319.0,0.0,0.0,0.0,319.0,13_21_4
020132105,291.0,0.0,0.0,0.0,291.0,13_21_5
020132106,312.0,0.0,0.0,0.0,312.0,13_21_6
020132107,449.0,1.0,0.0,0.0,450.0,13_21_7
020132108,345.0,0.0,0.0,0.0,345.0,13_21_8
020132109,359.0,1.0,0.0,0.0,360.0,13_21_9
020132110,342.0,0.0,0.0,0.0,342.0,13_21_10
020132201,250.0,0.0,0.0,0.0,250.0,13_22_1
020132202,221.0,0.0,0.0,0.0,221.0,13_22_2
020132203,222.0,0.0,0.0,0.0,222.0,13_22_3
020132204,327.0,0.0,0.0,0.0,327.0,13_22_4
020132205,394.0,0.0,0.0,0.0,394.0,13_22_5
020132206,391.0,0.0,0.0,0.0,391.0,13_22_6
020132207,455.0,0.0,0.0,0.0,455.0,13_22_7
020132208,375.0,0.0,0.0,0.0,375.0,13_22_8
020132209,219.0,1.0,0.0,0.0,220.0,13_22_9
020132301,544.0,0.0,0.0,0.0,544.0,13_23_1
020132302,269.0,0.0,0.0,0.0,269.0,13_23_2
020132303,537.0,0.0,0.0,0.0,537.0,13_23_3
020132304,293.0,1.0,0.0,0.0,294.0,13_23_4
020132305,236.0,0.0,0.0,0.0,236.0,13_23_5
020132306,367.0,0.0,0.0,0.0,367.0,13_23_6
020132307,257.0,0.0,0.0,0.0,257.0,13_23_7
020132308,502.0,2.0,0.0,0.0,504.0,13_23_8
020132309,426.0,2.0,0.0,0.0,428.0,13_23_9
020132310,243.0,0.0,0.0,0.0,243.0,13_23_10
020132311,424.0,0.0,0.0,0.0,424.0,13_23_11
020132401,198.0,0.0,0.0,0.0,198.0,13_24_1
020132402,252.0,0.0,0.0,0.0,252.0,13_24_2
020132403,282.0,0.0,0.0,0.0,282.0,13_24_3
020132404,364.0,0.0,0.0,0.0,364.0,13_24_4
020132405,285.0,1.0,0.0,0.0,286.0,13_24_5
020132406,316.0,2.0,0.0,0.0,318.0,13_24_6
020132407,367.0,0.0,0.0,0.0,367.0,13_24_7
020132408,338.0,0.0,0.0,0.0,338.0,13_24_8
020132409,350.0,1.0,0.0,0.0,351.0,13_24_9
020132410,281.0,2.0,0.0,0.0,283.0,13_24_10
020132501,262.0,0.0,0.0,0.0,262.0,13_25_1
020132502,279.0,0.0,0.0,0.0,279.0,13_25_2
020132503,373.0,19.0,0.0,0.0,392.0,13_25_3
020132504,268.0,1.0,0.0,0.0,269.0,13_25_4
020132505,220.0,1.0,0.0,0.0,221.0,13_25_5
020132506,274.0,0.0,0.0,0.0,274.0,13_25_6
020132507,503.0,0.0,0.0,0.0,503.0,13_25_7
020132508,363.0,1.0,0.0,0.0,364.0,13_25_8
020132601,291.0,2.0,0.0,0.0,293.0,13_26_1
020132602,322.0,2.0,0.0,0.0,324.0,13_26_2
020132603,287.0,1.0,0.0,0.0,288.0,13_26_3
020132604,402.0,1.0,0.0,0.0,403.0,13_26_4
020132605,316.0,0.0,0.0,0.0,316.0,13_26_5
020132606,264.0,1.0,0.0,0.0,265.0,13_26_6
020132607,189.0,0.0,0.0,0.0,189.0,13_26_7
020132608,213.0,0.0,1.0,0.0,214.0,13_26_8
020132609,198.0,4.0,0.0,0.0,202.0,13_26_9
020132610,436.0,0.0,0.0,0.0,436.0,13_26_10
020132611,277.0,0.0,0.0,0.0,277.0,13_26_11
020132701,175.0,0.0,0.0,0.0,175.0,13_27_1
020132702,399.0,0.0,0.0,0.0,399.0,13_27_2
020132703,440.0,0.0,0.0,0.0,440.0,13_27_3
020132704,387.0,0.0,0.0,0.0,387.0,13_27_4
020132705,311.0,0.0,0.0,0.0,311.0,13_27_5
020132706,526.0,3.0,0.0,0.0,529.0,13_27_6
020132707,495.0,0.0,1.0,0.0,496.0,13_27_7
020132708,367.0,1.0,0.0,0.0,368.0,13_27_8
020132709,407.0,0.0,0.0,0.0,407.0,13_27_9
020132801,263.0,0.0,0.0,0.0,263.0,13_28_1
020132802,212.0,1.0,0.0,0.0,213.0,13_28_2
020132803,317.0,1.0,0.0,0.0,318.0,13_28_3
020132804,187.0,3.0,0.0,0.0,190.0,13_28_4
020132805,215.0,2.0,0.0,0.0,217.0,13_28_5
020132806,356.0,0.0,0.0,0.0,356.0,13_28_6
020132807,329.0,0.0,0.0,0.0,329.0,13_28_7
020132808,451.0,0.0,0.0,0.0,451.0,13_28_8
020132809,393.0,0.0,0.0,0.0,393.0,13_28_9
020132810,273.0,0.0,0.0,0.0,273.0,13_28_10
020132901,274.0,0.0,0.0,0.0,274.0,13_29_1
020132902,281.0,0.0,0.0,0.0,281.0,13_29_2
020132903,242.0,2.0,0.0,0.0,244.0,13_29_3
020132904,381.0,1.0,0.0,0.0,382.0,13_29_4
020132905,276.0,0.0,0.0,0.0,276.0,13_29_5
020132906,329.0,1.0,0.0,0.0,330.0,13_29_6
020132907,354.0,1.0,0.0,0.0,355.0,13_29_7
020132908,420.0,0.0,0.0,0.0,420.0,13_29_8
020132909,208.0,0.0,0.0,0.0,208.0,13_29_9
020132910,258.0,0.0,0.0,0.0,258.0,13_29_10
020132911,324.0,3.0,0.0,0.0,327.0,13_29_11
020140101,210.0,0.0,0.0,0.0,210.0,14_1_1
020140102,246.0,1.0,1.0,0.0,248.0,14_1_2
020140103,400.0,0.0,0.0,0.0,400.0,14_1_3
020140104,362.0,0.0,0.0,0.0,362.0,14_1_4
020140105,582.0,1.0,0.0,0.0,583.0,14_1_5
020140106,446.0,0.0,0.0,0.0,446.0,14_1_6
020140107,367.0,0.0,0.0,0.0,367.0,14_1_7
020140108,299.0,0.0,0.0,0.0,299.0,14_1_8
020140109,398.0,0.0,0.0,0.0,398.0,14_1_9
020140110,461.0,1.0,0.0,0.0,462.0,14_1_10
020140201,503.0,0.0,1.0,0.0,504.0,14_2_1
020140202,271.0,0.0,0.0,0.0,271.0,14_2_2
020140203,349.0,0.0,0.0,0.0,349.0,14_2_3
020140204,320.0,0.0,0.0,0.0,320.0,14_2_4
020140205,338.0,2.0,0.0,0.0,340.0,14_2_5
020140206,268.0,0.0,0.0,0.0,268.0,14_2_6
020140207,317.0,0.0,0.0,0.0,317.0,14_2_7
020140208,402.0,0.0,0.0,0.0,402.0,14_2_8
020140209,380.0,0.0,0.0,0.0,380.0,14_2_9
020140210,474.0,0.0,0.0,0.0,474.0,14_2_10
020140301,757.0,1.0,0.0,0.0,758.0,14_3_1
020140302,225.0,0.0,0.0,0.0,225.0,14_3_2
020140303,222.0,3.0,1.0,0.0,226.0,14_3_3
020140304,297.0,0.0,0.0,0.0,297.0,14_3_4
020140305,382.0,2.0,0.0,0.0,384.0,14_3_5
020140306,164.0,0.0,0.0,0.0,164.0,14_3_6
020140307,297.0,0.0,0.0,0.0,297.0,14_3_7
020140308,430.0,0.0,0.0,0.0,430.0,14_3_8
020140309,456.0,0.0,0.0,0.0,456.0,14_3_9
020140310,308.0,0.0,0.0,0.0,308.0,14_3_10
020140311,346.0,1.0,0.0,0.0,347.0,14_3_11
020140312,304.0,1.0,0.0,0.0,305.0,14_3_12
020140401,411.0,2.0,0.0,0.0,413.0,14_4_1
020140402,220.0,0.0,0.0,0.0,220.0,14_4_2
020140403,217.0,1.0,0.0,0.0,218.0,14_4_3
020140404,293.0,0.0,0.0,0.0,293.0,14_4_4
020140405,374.0,0.0,0.0,0.0,374.0,14_4_5
020140406,454.0,0.0,0.0,0.0,454.0,14_4_6
020140407,432.0,0.0,0.0,0.0,432.0,14_4_7
020140408,481.0,1.0,0.0,0.0,482.0,14_4_8
020140409,431.0,2.0,0.0,0.0,433.0,14_4_9
020140410,692.0,5.0,0.0,0.0,697.0,14_4_10
020140501,353.0,3.0,0.0,1.0,357.0,14_5_1
020140502,370.0,0.0,0.0,0.0,370.0,14_5_2
020140503,409.0,1.0,2.0,0.0,412.0,14_5_3
020140504,282.0,1.0,0.0,0.0,283.0,14_5_4
020140505,506.0,1.0,0.0,0.0,507.0,14_5_5
020140506,276.0,1.0,0.0,0.0,277.0,14_5_6
020140507,236.0,0.0,0.0,0.0,236.0,14_5_7
020140508,187.0,0.0,3.0,0.0,190.0,14_5_8
020140509,501.0,1.0,0.0,0.0,502.0,14_5_9
020140510,546.0,0.0,0.0,0.0,546.0,14_5_10
020140601,511.0,0.0,0.0,0.0,511.0,14_6_1
020140602,391.0,0.0,0.0,0.0,391.0,14_6_2
020140603,380.0,0.0,0.0,0.0,380.0,14_6_3
020140604,361.0,0.0,0.0,0.0,361.0,14_6_4
020140605,379.0,2.0,0.0,0.0,381.0,14_6_5
020140606,511.0,0.0,0.0,0.0,511.0,14_6_6
020140607,359.0,0.0,0.0,0.0,359.0,14_6_7
020140608,253.0,0.0,0.0,0.0,253.0,14_6_8
020140609,401.0,1.0,0.0,0.0,402.0,14_6_9
020140610,213.0,0.0,0.0,0.0,213.0,14_6_10
020140701,375.0,0.0,0.0,0.0,375.0,14_7_1
020140702,411.0,0.0,0.0,0.0,411.0,14_7_2
020140703,287.0,1.0,0.0,0.0,288.0,14_7_3
020140704,400.0,1.0,1.0,0.0,402.0,14_7_4
020140705,249.0,3.0,0.0,0.0,252.0,14_7_5
020140706,300.0,0.0,0.0,0.0,300.0,14_7_6
020140707,237.0,3.0,0.0,0.0,240.0,14_7_7
020140708,239.0,0.0,0.0,0.0,239.0,14_7_8
020140709,274.0,0.0,1.0,0.0,275.0,14_7_9
020140801,366.0,0.0,0.0,0.0,366.0,14_8_1
020140802,290.0,0.0,0.0,0.0,290.0,14_8_2
020140803,169.0,0.0,0.0,0.0,169.0,14_8_3
020140804,245.0,0.0,0.0,0.0,245.0,14_8_4
020140805,480.0,1.0,1.0,0.0,482.0,14_8_5
020140806,468.0,0.0,0.0,0.0,468.0,14_8_6
020140807,301.0,0.0,0.0,0.0,301.0,14_8_7
020140808,306.0,0.0,0.0,0.0,306.0,14_8_8
020140809,476.0,0.0,0.0,0.0,476.0,14_8_9
020140901,490.0,1.0,0.0,0.0,491.0,14_9_1
020140902,302.0,1.0,0.0,0.0,303.0,14_9_2
020140903,523.0,1.0,0.0,0.0,524.0,14_9_3
020140904,537.0,0.0,0.0,0.0,537.0,14_9_4
020140905,198.0,0.0,0.0,0.0,198.0,14_9_5
020140906,295.0,1.0,0.0,0.0,296.0,14_9_6
020140907,264.0,0.0,0.0,0.0,264.0,14_9_7
020140908,391.0,0.0,0.0,0.0,391.0,14_9_8
020140909,360.0,3.0,0.0,0.0,363.0,14_9_9
020140910,462.0,0.0,0.0,0.0,462.0,14_9_10
020140911,395.0,0.0,0.0,0.0,395.0,14_9_11
020140912,418.0,0.0,0.0,0.0,418.0,14_9_12
020140913,348.0,0.0,0.0,0.0,348.0,14_9_13
020141001,6.0,0.0,0.0,0.0,6.0,14_10_1
020141101,284.0,0.0,0.0,0.0,284.0,14_11_1
020141102,465.0,2.0,0.0,0.0,467.0,14_11_2
020141103,236.0,1.0,0.0,0.0,237.0,14_11_3
020141104,279.0,0.0,0.0,0.0,279.0,14_11_4
020141105,378.0,1.0,0.0,0.0,379.0,14_11_5
020141106,352.0,0.0,0.0,0.0,352.0,14_11_6
020141107,266.0,1.0,0.0,0.0,267.0,14_11_7
020141108,528.0,1.0,0.0,0.0,529.0,14_11_8
020141109,411.0,1.0,0.0,0.0,412.0,14_11_9
020141110,208.0,0.0,0.0,0.0,208.0,14_11_10
020141111,316.0,0.0,0.0,0.0,316.0,14_11_11
020141112,359.0,2.0,0.0,0.0,361.0,14_11_12
020141113,399.0,0.0,0.0,0.0,399.0,14_11_13
020141114,229.0,2.0,0.0,0.0,231.0,14_11_14
020141201,229.0,1.0,0.0,0.0,230.0,14_12_1
020141202,357.0,1.0,1.0,0.0,359.0,14_12_2
020141203,325.0,2.0,2.0,0.0,329.0,14_12_3
020141204,344.0,0.0,0.0,0.0,344.0,14_12_4
020141205,379.0,0.0,1.0,0.0,380.0,14_12_5
020141206,264.0,0.0,0.0,0.0,264.0,14_12_6
020141207,145.0,0.0,0.0,0.0,145.0,14_12_7
020141208,188.0,0.0,0.0,0.0,188.0,14_12_8
020141209,322.0,0.0,0.0,0.0,322.0,14_12_9
020141210,352.0,0.0,0.0,0.0,352.0,14_12_10
020141211,271.0,3.0,0.0,0.0,274.0,14_12_11
020141301,240.0,3.0,24.0,0.0,267.0,14_13_1
020141302,282.0,5.0,1.0,1.0,289.0,14_13_2
020141303,403.0,3.0,0.0,0.0,406.0,14_13_3
020141304,238.0,0.0,0.0,0.0,238.0,14_13_4
020141305,301.0,0.0,0.0,0.0,301.0,14_13_5
020141306,278.0,0.0,0.0,0.0,278.0,14_13_6
020141307,147.0,0.0,0.0,0.0,147.0,14_13_7
020141308,269.0,5.0,0.0,0.0,274.0,14_13_8
020141309,335.0,2.0,0.0,0.0,337.0,14_13_9
020141310,294.0,0.0,0.0,0.0,294.0,14_13_10
020141311,258.0,1.0,1.0,0.0,260.0,14_13_11
020141312,247.0,0.0,0.0,0.0,247.0,14_13_12
020141401,460.0,0.0,0.0,0.0,460.0,14_14_1
020141402,290.0,0.0,0.0,0.0,290.0,14_14_2
020141403,358.0,0.0,0.0,0.0,358.0,14_14_3
020141404,194.0,0.0,0.0,0.0,194.0,14_14_4
020141405,197.0,0.0,0.0,0.0,197.0,14_14_5
020141406,202.0,0.0,0.0,0.0,202.0,14_14_6
020141407,210.0,0.0,0.0,0.0,210.0,14_14_7
020141408,462.0,0.0,0.0,0.0,462.0,14_14_8
020141409,482.0,0.0,0.0,0.0,482.0,14_14_9
020141410,349.0,0.0,0.0,0.0,349.0,14_14_10
020141411,411.0,0.0,0.0,0.0,411.0,14_14_11
020141501,319.0,0.0,0.0,0.0,319.0,14_15_1
020141502,344.0,2.0,0.0,0.0,346.0,14_15_2
020141503,347.0,3.0,0.0,0.0,350.0,14_15_3
020141504,373.0,1.0,0.0,0.0,374.0,14_15_4
020141505,443.0,0.0,0.0,0.0,443.0,14_15_5
020141506,425.0,0.0,0.0,0.0,425.0,14_15_6
020141507,348.0,0.0,0.0,0.0,348.0,14_15_7
020141508,882.0,3.0,1.0,0.0,886.0,14_15_8
020141601,591.0,0.0,0.0,0.0,591.0,14_16_1
020141602,331.0,0.0,0.0,0.0,331.0,14_16_2
020141603,524.0,0.0,0.0,0.0,524.0,14_16_3
020141604,397.0,0.0,0.0,0.0,397.0,14_16_4
020141605,373.0,1.0,0.0,0.0,374.0,14_16_5
020141606,122.0,0.0,0.0,0.0,122.0,14_16_6
020141607,323.0,0.0,0.0,0.0,323.0,14_16_7
020141701,352.0,0.0,0.0,0.0,352.0,14_17_1
020141702,390.0,0.0,0.0,0.0,390.0,14_17_2
020141703,338.0,0.0,0.0,0.0,338.0,14_17_3
020141704,208.0,0.0,0.0,0.0,208.0,14_17_4
020141705,328.0,0.0,0.0,0.0,328.0,14_17_5
020141706,273.0,0.0,0.0,0.0,273.0,14_17_6
020141707,316.0,0.0,0.0,0.0,316.0,14_17_7
020141708,623.0,0.0,0.0,0.0,623.0,14_17_8
020141801,355.0,0.0,0.0,0.0,355.0,14_18_1
020141802,312.0,2.0,0.0,0.0,314.0,14_18_2
020141803,474.0,2.0,0.0,0.0,476.0,14_18_3
020141804,391.0,0.0,0.0,0.0,391.0,14_18_4
020141805,464.0,1.0,0.0,0.0,465.0,14_18_5
020141806,353.0,1.0,0.0,0.0,354.0,14_18_6
020141807,282.0,0.0,0.0,0.0,282.0,14_18_7
020141808,487.0,2.0,0.0,0.0,489.0,14_18_8
020141901,276.0,0.0,0.0,0.0,276.0,14_19_1
020141902,528.0,1.0,0.0,0.0,529.0,14_19_2
020141903,546.0,0.0,0.0,0.0,546.0,14_19_3
020141904,627.0,0.0,0.0,0.0,627.0,14_19_4
020141905,652.0,0.0,0.0,0.0,652.0,14_19_5
020142001,604.0,0.0,0.0,0.0,604.0,14_20_1
020142002,661.0,0.0,0.0,0.0,661.0,14_20_2
020142003,469.0,1.0,0.0,0.0,470.0,14_20_3
020142004,374.0,0.0,0.0,0.0,374.0,14_20_4
020142005,370.0,1.0,0.0,0.0,371.0,14_20_5
020142006,275.0,0.0,0.0,0.0,275.0,14_20_6
020142007,168.0,0.0,0.0,0.0,168.0,14_20_7
020142101,392.0,2.0,0.0,0.0,394.0,14_21_1
020142102,301.0,0.0,0.0,0.0,301.0,14_21_2
020142103,145.0,0.0,0.0,0.0,145.0,14_21_3
020142104,253.0,1.0,0.0,0.0,254.0,14_21_4
020142105,156.0,2.0,0.0,0.0,158.0,14_21_5
020142106,245.0,1.0,0.0,0.0,246.0,14_21_6
020142107,308.0,1.0,0.0,0.0,309.0,14_21_7
020142108,322.0,1.0,0.0,0.0,323.0,14_21_8
020142109,263.0,3.0,0.0,0.0,266.0,14_21_9
020142110,242.0,0.0,0.0,0.0,242.0,14_21_10
020142111,278.0,5.0,1.0,0.0,284.0,14_21_11
020142201,366.0,1.0,1.0,0.0,368.0,14_22_1
020142202,402.0,3.0,0.0,0.0,405.0,14_22_2
020142203,233.0,0.0,0.0,0.0,233.0,14_22_3
020142204,240.0,0.0,0.0,0.0,240.0,14_22_4
020142205,399.0,0.0,0.0,0.0,399.0,14_22_5
020142206,415.0,0.0,0.0,0.0,415.0,14_22_6
020142207,319.0,3.0,0.0,0.0,322.0,14_22_7
020142208,338.0,1.0,0.0,0.0,339.0,14_22_8
020142209,500.0,0.0,0.0,0.0,500.0,14_22_9
020142210,330.0,5.0,0.0,0.0,335.0,14_22_10
020142301,280.0,1.0,0.0,0.0,281.0,14_23_1
020142302,218.0,0.0,0.0,0.0,218.0,14_23_2
020142303,242.0,1.0,0.0,0.0,243.0,14_23_3
020142304,368.0,0.0,0.0,0.0,368.0,14_23_4
020142305,515.0,1.0,0.0,0.0,516.0,14_23_5
020142306,212.0,0.0,0.0,0.0,212.0,14_23_6
020142307,337.0,0.0,0.0,0.0,337.0,14_23_7
