,Código,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95 y más,Total
2662,020121802,47.0,52.0,51.0,59.0,57.0,50.0,77.0,61.0,51.0,63.0,61.0,56.0,53.0,46.0,40.0,41.0,34.0,21.0,4.0,0.0,924.0
2663,020121803,37.0,40.0,40.0,56.0,48.0,55.0,76.0,60.0,44.0,56.0,61.0,63.0,54.0,39.0,41.0,39.0,31.0,20.0,4.0,0.0,864.0
2664,020121804,39.0,32.0,48.0,52.0,44.0,59.0,74.0,79.0,38.0,59.0,70.0,48.0,47.0,40.0,26.0,35.0,13.0,9.0,4.0,1.0,817.0
2665,020121805,62.0,44.0,43.0,52.0,57.0,58.0,79.0,72.0,50.0,51.0,69.0,49.0,54.0,33.0,38.0,30.0,35.0,24.0,12.0,1.0,913.0
2666,020121806,50.0,60.0,48.0,48.0,60.0,59.0,63.0,67.0,57.0,53.0,69.0,55.0,48.0,43.0,28.0,25.0,28.0,22.0,6.0,0.0,889.0
2667,020121807,61.0,44.0,37.0,52.0,63.0,66.0,74.0,75.0,54.0,54.0,52.0,65.0,64.0,40.0,29.0,27.0,23.0,14.0,0.0,0.0,894.0
2668,020121808,63.0,53.0,47.0,66.0,58.0,62.0,90.0,84.0,54.0,50.0,54.0,50.0,68.0,46.0,38.0,37.0,22.0,23.0,13.0,2.0,980.0
2669,020121809,36.0,40.0,45.0,49.0,58.0,50.0,57.0,54.0,60.0,71.0,64.0,49.0,45.0,30.0,27.0,22.0,24.0,11.0,2.0,0.0,794.0
2670,020121810,50.0,51.0,40.0,31.0,44.0,59.0,70.0,67.0,50.0,46.0,40.0,29.0,43.0,40.0,26.0,28.0,20.0,10.0,1.0,2.0,747.0
2671,020121811,48.0,42.0,32.0,32.0,48.0,51.0,54.0,56.0,51.0,55.0,26.0,30.0,32.0,40.0,37.0,19.0,30.0,14.0,8.0,3.0,708.0
2672,020121812,71.0,76.0,46.0,59.0,65.0,111.0,125.0,84.0,77.0,72.0,59.0,64.0,53.0,46.0,39.0,49.0,26.0,25.0,11.0,5.0,1163.0
2673,020121813,32.0,38.0,32.0,39.0,45.0,35.0,34.0,46.0,35.0,47.0,45.0,57.0,65.0,42.0,44.0,51.0,41.0,19.0,8.0,1.0,756.0
2674,020121901,48.0,45.0,64.0,43.0,55.0,63.0,67.0,60.0,54.0,42.0,66.0,55.0,70.0,52.0,46.0,29.0,28.0,19.0,4.0,3.0,913.0
2675,020121902,31.0,33.0,43.0,44.0,44.0,31.0,48.0,33.0,33.0,41.0,40.0,37.0,38.0,32.0,12.0,21.0,14.0,12.0,6.0,0.0,593.0
2676,020121903,44.0,38.0,51.0,49.0,48.0,50.0,56.0,53.0,51.0,44.0,41.0,56.0,54.0,42.0,25.0,24.0,18.0,15.0,4.0,1.0,764.0
2677,020121904,47.0,56.0,67.0,66.0,86.0,69.0,75.0,71.0,77.0,76.0,67.0,76.0,83.0,47.0,36.0,39.0,26.0,14.0,3.0,1.0,1082.0
2678,020121905,62.0,54.0,56.0,59.0,88.0,97.0,87.0,69.0,69.0,59.0,70.0,76.0,61.0,49.0,51.0,27.0,30.0,15.0,6.0,4.0,1089.0
2679,020121906,53.0,72.0,62.0,66.0,79.0,67.0,76.0,64.0,67.0,75.0,76.0,72.0,57.0,43.0,34.0,39.0,41.0,27.0,7.0,1.0,1078.0
2680,020121907,52.0,46.0,48.0,71.0,67.0,68.0,63.0,65.0,62.0,78.0,76.0,72.0,57.0,54.0,36.0,35.0,25.0,16.0,5.0,2.0,998.0
2681,020121908,57.0,63.0,49.0,65.0,76.0,55.0,52.0,83.0,67.0,59.0,62.0,52.0,57.0,52.0,42.0,41.0,16.0,11.0,4.0,0.0,963.0
2682,020121909,33.0,45.0,40.0,32.0,54.0,48.0,64.0,52.0,54.0,58.0,50.0,45.0,30.0,44.0,47.0,34.0,36.0,15.0,6.0,2.0,789.0
2683,020121910,57.0,55.0,78.0,61.0,64.0,65.0,53.0,76.0,94.0,67.0,63.0,72.0,62.0,49.0,43.0,49.0,38.0,23.0,6.0,5.0,1080.0
2684,020121911,65.0,59.0,59.0,76.0,64.0,61.0,81.0,74.0,67.0,78.0,63.0,60.0,79.0,44.0,37.0,46.0,44.0,16.0,9.0,0.0,1082.0
2685,020121912,43.0,45.0,36.0,44.0,53.0,56.0,71.0,62.0,58.0,46.0,51.0,50.0,51.0,36.0,39.0,33.0,32.0,19.0,7.0,1.0,833.0
2686,020121913,36.0,49.0,35.0,31.0,37.0,42.0,62.0,62.0,47.0,46.0,45.0,38.0,31.0,34.0,25.0,40.0,25.0,17.0,6.0,5.0,713.0
2687,020122001,48.0,39.0,44.0,39.0,52.0,67.0,70.0,64.0,54.0,56.0,46.0,57.0,50.0,45.0,33.0,32.0,32.0,17.0,2.0,4.0,851.0
2688,020122002,75.0,53.0,50.0,55.0,73.0,145.0,155.0,95.0,83.0,68.0,64.0,67.0,76.0,64.0,52.0,48.0,32.0,20.0,7.0,4.0,1286.0
2689,020122003,60.0,58.0,56.0,49.0,53.0,72.0,110.0,89.0,79.0,60.0,51.0,50.0,47.0,60.0,39.0,36.0,31.0,17.0,5.0,4.0,1026.0
2690,020122004,57.0,46.0,53.0,57.0,72.0,68.0,80.0,86.0,53.0,66.0,75.0,63.0,71.0,55.0,38.0,41.0,27.0,18.0,4.0,4.0,1034.0
2691,020122005,39.0,68.0,49.0,47.0,70.0,58.0,85.0,75.0,62.0,79.0,56.0,61.0,75.0,41.0,30.0,39.0,31.0,16.0,12.0,0.0,993.0
2692,020122006,57.0,58.0,46.0,49.0,72.0,69.0,94.0,60.0,62.0,71.0,62.0,60.0,58.0,60.0,39.0,38.0,29.0,22.0,7.0,1.0,1014.0
2693,020122007,50.0,47.0,35.0,47.0,67.0,65.0,83.0,64.0,49.0,50.0,64.0,72.0,60.0,35.0,31.0,23.0,21.0,15.0,6.0,3.0,887.0
2694,020122008,58.0,42.0,46.0,61.0,76.0,70.0,85.0,66.0,57.0,58.0,57.0,68.0,56.0,40.0,31.0,28.0,25.0,10.0,1.0,2.0,937.0
2695,020122101,63.0,41.0,42.0,47.0,64.0,92.0,121.0,109.0,59.0,57.0,61.0,56.0,56.0,53.0,47.0,32.0,29.0,15.0,6.0,2.0,1052.0
2696,020122102,73.0,41.0,35.0,40.0,41.0,109.0,157.0,83.0,62.0,49.0,78.0,44.0,58.0,48.0,42.0,42.0,42.0,19.0,10.0,1.0,1074.0
2697,020122103,64.0,48.0,35.0,49.0,64.0,83.0,95.0,75.0,53.0,38.0,63.0,48.0,34.0,55.0,39.0,38.0,22.0,13.0,2.0,2.0,920.0
2698,020122104,52.0,61.0,46.0,50.0,59.0,83.0,101.0,94.0,72.0,62.0,70.0,56.0,55.0,35.0,32.0,29.0,32.0,18.0,6.0,2.0,1015.0
2699,020122105,37.0,44.0,41.0,53.0,42.0,62.0,70.0,72.0,58.0,50.0,54.0,40.0,43.0,45.0,33.0,22.0,26.0,17.0,3.0,1.0,813.0
2700,020122106,46.0,33.0,34.0,52.0,69.0,56.0,66.0,80.0,45.0,66.0,62.0,51.0,40.0,40.0,44.0,40.0,23.0,15.0,6.0,1.0,869.0
2701,020122107,57.0,60.0,54.0,53.0,64.0,68.0,67.0,71.0,63.0,64.0,68.0,61.0,57.0,44.0,36.0,29.0,25.0,10.0,5.0,1.0,957.0
2702,020122108,24.0,35.0,36.0,46.0,51.0,70.0,62.0,47.0,51.0,54.0,61.0,51.0,41.0,50.0,32.0,34.0,28.0,21.0,9.0,0.0,803.0
2703,020122109,43.0,49.0,45.0,38.0,46.0,60.0,72.0,56.0,47.0,46.0,52.0,50.0,46.0,34.0,37.0,32.0,22.0,16.0,6.0,4.0,801.0
2704,020122110,33.0,24.0,35.0,33.0,51.0,38.0,65.0,46.0,41.0,42.0,38.0,46.0,35.0,40.0,26.0,29.0,29.0,12.0,1.0,0.0,664.0
2705,020122201,37.0,49.0,48.0,45.0,55.0,44.0,54.0,56.0,56.0,54.0,56.0,34.0,42.0,53.0,23.0,30.0,29.0,14.0,9.0,0.0,788.0
2706,020122202,56.0,59.0,43.0,58.0,69.0,58.0,77.0,72.0,66.0,60.0,63.0,56.0,57.0,42.0,38.0,33.0,26.0,14.0,6.0,1.0,954.0
2707,020122203,39.0,55.0,32.0,39.0,54.0,58.0,55.0,61.0,47.0,55.0,57.0,42.0,43.0,27.0,35.0,36.0,31.0,14.0,5.0,1.0,786.0
2708,020122204,44.0,75.0,42.0,57.0,56.0,59.0,58.0,77.0,65.0,53.0,55.0,60.0,42.0,34.0,32.0,33.0,29.0,8.0,4.0,2.0,885.0
2709,020122205,73.0,56.0,64.0,71.0,76.0,81.0,100.0,92.0,86.0,79.0,77.0,78.0,67.0,63.0,32.0,41.0,48.0,17.0,4.0,2.0,1207.0
2710,020122206,69.0,53.0,47.0,47.0,88.0,102.0,121.0,95.0,59.0,65.0,72.0,63.0,59.0,42.0,38.0,40.0,30.0,19.0,8.0,2.0,1119.0
2711,020122207,65.0,60.0,58.0,64.0,69.0,86.0,124.0,90.0,79.0,67.0,76.0,42.0,53.0,38.0,51.0,41.0,31.0,17.0,8.0,2.0,1121.0
2712,020122208,51.0,54.0,49.0,68.0,56.0,73.0,73.0,76.0,68.0,68.0,52.0,58.0,54.0,49.0,47.0,33.0,30.0,17.0,3.0,3.0,982.0
2713,020122209,49.0,54.0,37.0,48.0,42.0,74.0,89.0,79.0,55.0,59.0,58.0,57.0,39.0,48.0,40.0,23.0,37.0,23.0,8.0,1.0,920.0
2714,020122210,41.0,42.0,44.0,58.0,50.0,60.0,62.0,70.0,65.0,76.0,65.0,51.0,72.0,53.0,53.0,38.0,39.0,21.0,2.0,2.0,964.0
2715,020122211,53.0,44.0,51.0,45.0,48.0,65.0,94.0,72.0,63.0,58.0,52.0,58.0,60.0,48.0,44.0,50.0,27.0,14.0,7.0,2.0,955.0
2716,020130101,31.0,31.0,35.0,39.0,59.0,46.0,52.0,53.0,47.0,53.0,46.0,39.0,42.0,34.0,28.0,35.0,22.0,31.0,8.0,2.0,733.0
2717,020130102,41.0,24.0,42.0,35.0,46.0,48.0,59.0,57.0,54.0,71.0,49.0,49.0,47.0,39.0,31.0,34.0,22.0,13.0,9.0,0.0,770.0
2718,020130103,39.0,25.0,17.0,24.0,35.0,45.0,51.0,45.0,30.0,28.0,50.0,59.0,55.0,31.0,22.0,26.0,19.0,7.0,4.0,0.0,612.0
2719,020130104,45.0,26.0,25.0,37.0,52.0,67.0,112.0,73.0,62.0,42.0,38.0,29.0,37.0,36.0,18.0,27.0,20.0,12.0,3.0,2.0,763.0
2720,020130105,73.0,41.0,19.0,26.0,45.0,53.0,103.0,129.0,83.0,59.0,43.0,44.0,35.0,25.0,10.0,22.0,13.0,10.0,2.0,0.0,835.0
2721,020130106,53.0,48.0,42.0,45.0,51.0,74.0,95.0,95.0,62.0,59.0,56.0,43.0,50.0,37.0,28.0,19.0,12.0,10.0,2.0,1.0,882.0
2722,020130107,20.0,27.0,24.0,39.0,39.0,34.0,22.0,26.0,29.0,47.0,25.0,41.0,39.0,23.0,30.0,12.0,18.0,8.0,5.0,1.0,509.0
2723,020130108,33.0,21.0,25.0,27.0,37.0,41.0,49.0,41.0,30.0,32.0,36.0,29.0,25.0,37.0,15.0,15.0,28.0,10.0,4.0,3.0,538.0
2724,020130109,17.0,9.0,16.0,28.0,34.0,31.0,33.0,37.0,27.0,24.0,30.0,24.0,31.0,34.0,21.0,20.0,24.0,12.0,4.0,1.0,457.0
2725,020130110,35.0,18.0,15.0,39.0,37.0,46.0,63.0,54.0,47.0,39.0,44.0,45.0,58.0,43.0,50.0,34.0,25.0,14.0,2.0,1.0,709.0
2726,020130111,37.0,27.0,20.0,21.0,42.0,63.0,59.0,49.0,44.0,35.0,41.0,43.0,45.0,45.0,30.0,23.0,21.0,10.0,4.0,1.0,660.0
2727,020130112,27.0,26.0,23.0,17.0,22.0,44.0,55.0,50.0,45.0,30.0,24.0,41.0,29.0,29.0,22.0,17.0,24.0,9.0,8.0,2.0,544.0
2728,020130113,28.0,36.0,26.0,34.0,42.0,54.0,47.0,46.0,44.0,33.0,39.0,48.0,43.0,35.0,27.0,13.0,17.0,9.0,1.0,0.0,622.0
2729,020130114,27.0,19.0,17.0,22.0,27.0,42.0,71.0,45.0,44.0,27.0,30.0,38.0,28.0,33.0,42.0,48.0,41.0,31.0,10.0,5.0,647.0
2730,020130201,65.0,37.0,37.0,35.0,48.0,92.0,129.0,115.0,57.0,64.0,61.0,58.0,61.0,63.0,51.0,33.0,39.0,21.0,7.0,0.0,1073.0
2731,020130202,45.0,21.0,43.0,40.0,62.0,80.0,84.0,58.0,56.0,57.0,52.0,74.0,56.0,44.0,30.0,23.0,19.0,12.0,4.0,0.0,860.0
2732,020130203,33.0,20.0,27.0,28.0,34.0,37.0,42.0,46.0,39.0,41.0,41.0,34.0,36.0,38.0,31.0,22.0,26.0,11.0,4.0,1.0,591.0
2733,020130204,37.0,33.0,40.0,45.0,44.0,45.0,39.0,53.0,36.0,54.0,41.0,53.0,51.0,28.0,19.0,17.0,21.0,6.0,4.0,0.0,666.0
2734,020130205,64.0,35.0,37.0,34.0,34.0,58.0,76.0,79.0,58.0,62.0,40.0,48.0,57.0,41.0,22.0,23.0,8.0,9.0,1.0,0.0,786.0
2735,020130206,52.0,47.0,38.0,29.0,40.0,106.0,138.0,105.0,71.0,62.0,57.0,45.0,44.0,36.0,20.0,22.0,19.0,10.0,4.0,4.0,949.0
2736,020130207,41.0,34.0,26.0,25.0,30.0,57.0,77.0,67.0,45.0,25.0,29.0,44.0,41.0,41.0,32.0,16.0,24.0,9.0,4.0,0.0,667.0
2737,020130208,21.0,40.0,22.0,28.0,30.0,52.0,61.0,57.0,36.0,40.0,20.0,41.0,45.0,29.0,35.0,21.0,17.0,17.0,4.0,2.0,618.0
2738,020130209,86.0,85.0,85.0,38.0,41.0,62.0,82.0,110.0,104.0,82.0,43.0,57.0,56.0,46.0,26.0,20.0,19.0,12.0,1.0,0.0,1055.0
2739,020130210,71.0,60.0,50.0,44.0,64.0,91.0,110.0,104.0,72.0,48.0,57.0,78.0,70.0,50.0,45.0,32.0,31.0,16.0,8.0,1.0,1102.0
2740,020130211,50.0,30.0,23.0,27.0,30.0,42.0,82.0,79.0,46.0,45.0,35.0,35.0,29.0,31.0,9.0,9.0,3.0,6.0,2.0,0.0,613.0
2741,020130301,57.0,39.0,30.0,33.0,45.0,95.0,93.0,94.0,64.0,56.0,36.0,45.0,41.0,32.0,25.0,22.0,10.0,12.0,4.0,0.0,833.0
2742,020130302,28.0,24.0,27.0,53.0,64.0,50.0,80.0,55.0,39.0,45.0,39.0,31.0,27.0,26.0,21.0,16.0,12.0,13.0,3.0,1.0,654.0
2743,020130303,39.0,32.0,28.0,35.0,58.0,90.0,96.0,55.0,54.0,56.0,40.0,32.0,52.0,33.0,27.0,27.0,14.0,12.0,1.0,0.0,781.0
2744,020130304,65.0,66.0,61.0,58.0,66.0,78.0,89.0,100.0,98.0,72.0,65.0,60.0,54.0,54.0,37.0,18.0,12.0,11.0,3.0,2.0,1069.0
2745,020130305,60.0,40.0,45.0,36.0,42.0,60.0,70.0,87.0,57.0,55.0,45.0,44.0,41.0,37.0,22.0,26.0,15.0,13.0,3.0,0.0,798.0
2746,020130306,37.0,35.0,26.0,33.0,57.0,40.0,35.0,56.0,63.0,42.0,58.0,32.0,36.0,23.0,24.0,21.0,16.0,13.0,4.0,0.0,651.0
2747,020130307,47.0,22.0,32.0,40.0,39.0,58.0,64.0,61.0,46.0,36.0,51.0,40.0,28.0,22.0,21.0,27.0,14.0,12.0,3.0,0.0,663.0
2748,020130308,40.0,29.0,30.0,26.0,43.0,52.0,74.0,51.0,49.0,41.0,36.0,37.0,34.0,33.0,8.0,19.0,5.0,14.0,4.0,0.0,625.0
2749,020130309,58.0,77.0,72.0,64.0,62.0,70.0,82.0,65.0,91.0,66.0,46.0,49.0,43.0,32.0,21.0,19.0,21.0,10.0,2.0,0.0,950.0
2750,020130310,83.0,53.0,46.0,40.0,39.0,92.0,121.0,127.0,77.0,60.0,48.0,50.0,37.0,37.0,17.0,17.0,13.0,8.0,4.0,3.0,972.0
2751,020130401,41.0,24.0,25.0,26.0,31.0,59.0,66.0,50.0,48.0,25.0,30.0,40.0,43.0,40.0,22.0,15.0,13.0,8.0,2.0,2.0,610.0
2752,020130402,51.0,43.0,34.0,44.0,54.0,66.0,72.0,64.0,57.0,54.0,53.0,47.0,36.0,29.0,19.0,29.0,13.0,10.0,2.0,0.0,777.0
2753,020130403,23.0,29.0,20.0,35.0,42.0,55.0,71.0,49.0,34.0,30.0,49.0,62.0,44.0,29.0,35.0,19.0,23.0,18.0,11.0,1.0,679.0
2754,020130404,46.0,38.0,48.0,52.0,82.0,72.0,76.0,71.0,72.0,50.0,62.0,76.0,51.0,51.0,51.0,48.0,24.0,18.0,4.0,3.0,995.0
2755,020130405,34.0,19.0,34.0,35.0,44.0,75.0,73.0,62.0,44.0,46.0,43.0,45.0,56.0,45.0,38.0,23.0,30.0,8.0,3.0,1.0,758.0
2756,020130406,47.0,36.0,41.0,43.0,49.0,84.0,94.0,65.0,68.0,53.0,47.0,48.0,49.0,43.0,31.0,29.0,23.0,17.0,11.0,1.0,879.0
2757,020130407,40.0,32.0,31.0,53.0,42.0,53.0,58.0,55.0,55.0,54.0,43.0,23.0,39.0,39.0,26.0,33.0,31.0,14.0,7.0,2.0,730.0
2758,020130408,28.0,27.0,26.0,24.0,54.0,54.0,52.0,40.0,42.0,40.0,42.0,46.0,36.0,33.0,27.0,20.0,15.0,13.0,4.0,1.0,624.0
2759,020130409,40.0,28.0,25.0,28.0,50.0,74.0,73.0,60.0,48.0,38.0,46.0,46.0,40.0,31.0,21.0,27.0,16.0,20.0,3.0,0.0,714.0
2760,020130410,23.0,12.0,4.0,17.0,30.0,46.0,60.0,38.0,25.0,20.0,21.0,38.0,15.0,26.0,16.0,15.0,22.0,7.0,4.0,1.0,440.0
2761,020130411,62.0,31.0,32.0,35.0,66.0,66.0,79.0,83.0,58.0,60.0,51.0,44.0,47.0,39.0,16.0,19.0,24.0,8.0,4.0,0.0,824.0
2762,020130412,106.0,77.0,66.0,49.0,102.0,117.0,171.0,165.0,101.0,87.0,75.0,66.0,55.0,50.0,31.0,35.0,32.0,13.0,2.0,0.0,1400.0
2763,020130413,30.0,30.0,34.0,20.0,51.0,38.0,52.0,58.0,47.0,40.0,42.0,44.0,50.0,55.0,31.0,36.0,27.0,13.0,8.0,1.0,707.0
2764,020130414,35.0,41.0,35.0,37.0,34.0,63.0,58.0,58.0,56.0,40.0,43.0,42.0,42.0,28.0,35.0,40.0,33.0,24.0,7.0,7.0,758.0
2765,020130501,28.0,31.0,27.0,47.0,62.0,65.0,67.0,75.0,52.0,58.0,46.0,41.0,46.0,31.0,16.0,23.0,17.0,6.0,6.0,0.0,744.0
2766,020130502,50.0,35.0,56.0,66.0,97.0,108.0,104.0,70.0,70.0,77.0,66.0,67.0,65.0,48.0,50.0,46.0,52.0,41.0,20.0,8.0,1196.0
2767,020130503,72.0,63.0,51.0,60.0,47.0,85.0,165.0,117.0,78.0,64.0,57.0,56.0,78.0,60.0,40.0,41.0,26.0,18.0,9.0,2.0,1189.0
2768,020130504,52.0,33.0,45.0,37.0,57.0,101.0,124.0,89.0,63.0,54.0,59.0,52.0,65.0,52.0,31.0,34.0,29.0,21.0,9.0,1.0,1008.0
2769,020130505,50.0,39.0,49.0,36.0,54.0,71.0,76.0,85.0,68.0,55.0,71.0,56.0,47.0,37.0,31.0,23.0,20.0,14.0,4.0,2.0,888.0
2770,020130506,66.0,47.0,38.0,38.0,57.0,86.0,124.0,98.0,63.0,52.0,83.0,44.0,36.0,30.0,25.0,29.0,22.0,8.0,7.0,0.0,953.0
2771,020130507,45.0,54.0,36.0,30.0,49.0,50.0,76.0,85.0,63.0,42.0,53.0,33.0,40.0,42.0,27.0,24.0,12.0,13.0,3.0,0.0,777.0
2772,020130508,71.0,36.0,33.0,27.0,33.0,101.0,144.0,103.0,64.0,50.0,48.0,33.0,44.0,25.0,33.0,12.0,16.0,6.0,4.0,0.0,883.0
2773,020130601,25.0,32.0,31.0,33.0,44.0,62.0,49.0,49.0,37.0,37.0,43.0,42.0,40.0,25.0,48.0,47.0,24.0,17.0,3.0,0.0,688.0
2774,020130602,56.0,57.0,48.0,66.0,82.0,72.0,105.0,87.0,73.0,78.0,58.0,60.0,64.0,50.0,23.0,27.0,33.0,13.0,7.0,2.0,1061.0
2775,020130603,48.0,49.0,50.0,63.0,67.0,76.0,67.0,83.0,50.0,71.0,58.0,62.0,54.0,38.0,23.0,23.0,27.0,15.0,7.0,1.0,932.0
2776,020130604,50.0,63.0,42.0,29.0,52.0,84.0,128.0,92.0,65.0,46.0,43.0,41.0,38.0,50.0,21.0,27.0,20.0,7.0,3.0,3.0,904.0
2777,020130605,56.0,35.0,29.0,43.0,60.0,85.0,125.0,92.0,57.0,52.0,40.0,55.0,39.0,39.0,54.0,35.0,28.0,9.0,5.0,1.0,939.0
2778,020130606,40.0,24.0,35.0,35.0,53.0,77.0,77.0,54.0,47.0,35.0,55.0,54.0,48.0,54.0,43.0,40.0,45.0,28.0,16.0,4.0,864.0
2779,020130607,58.0,47.0,45.0,42.0,77.0,90.0,116.0,71.0,54.0,62.0,44.0,47.0,58.0,39.0,28.0,45.0,25.0,24.0,3.0,2.0,977.0
2780,020130608,37.0,38.0,31.0,40.0,53.0,64.0,70.0,60.0,55.0,48.0,38.0,51.0,53.0,50.0,38.0,34.0,18.0,10.0,5.0,1.0,794.0
2781,020130701,44.0,40.0,36.0,41.0,56.0,65.0,55.0,43.0,53.0,53.0,50.0,40.0,41.0,33.0,30.0,24.0,28.0,32.0,10.0,5.0,779.0
2782,020130702,26.0,30.0,36.0,23.0,36.0,27.0,29.0,47.0,39.0,45.0,30.0,33.0,43.0,32.0,28.0,37.0,23.0,12.0,8.0,2.0,586.0
2783,020130703,65.0,45.0,40.0,37.0,42.0,91.0,129.0,85.0,63.0,55.0,52.0,59.0,62.0,39.0,44.0,51.0,27.0,16.0,9.0,5.0,1016.0
2784,020130704,30.0,38.0,32.0,32.0,46.0,62.0,66.0,72.0,49.0,43.0,49.0,42.0,48.0,44.0,28.0,34.0,23.0,10.0,4.0,1.0,753.0
2785,020130705,62.0,43.0,37.0,55.0,81.0,108.0,97.0,82.0,70.0,44.0,56.0,52.0,55.0,56.0,32.0,37.0,42.0,23.0,12.0,4.0,1048.0
2786,020130706,52.0,38.0,30.0,23.0,57.0,86.0,84.0,74.0,47.0,46.0,48.0,43.0,42.0,47.0,39.0,29.0,28.0,12.0,2.0,2.0,829.0
2787,020130707,53.0,48.0,31.0,35.0,46.0,55.0,91.0,70.0,58.0,49.0,41.0,44.0,34.0,36.0,33.0,37.0,25.0,11.0,7.0,1.0,805.0
2788,020130708,44.0,43.0,42.0,39.0,40.0,58.0,61.0,63.0,56.0,46.0,55.0,37.0,57.0,31.0,22.0,19.0,21.0,24.0,14.0,4.0,776.0
2789,020130709,63.0,34.0,30.0,28.0,61.0,79.0,89.0,75.0,49.0,51.0,51.0,47.0,40.0,34.0,21.0,22.0,26.0,13.0,5.0,0.0,818.0
2790,020130801,32.0,17.0,15.0,28.0,53.0,75.0,84.0,58.0,31.0,31.0,26.0,40.0,31.0,38.0,25.0,20.0,21.0,10.0,5.0,0.0,640.0
2791,020130802,24.0,15.0,26.0,21.0,50.0,56.0,81.0,44.0,31.0,37.0,31.0,30.0,29.0,22.0,21.0,12.0,16.0,12.0,4.0,1.0,563.0
2792,020130803,54.0,39.0,36.0,39.0,79.0,69.0,75.0,86.0,69.0,57.0,48.0,41.0,85.0,41.0,37.0,25.0,27.0,14.0,6.0,2.0,929.0
2793,020130804,55.0,55.0,41.0,33.0,50.0,95.0,121.0,89.0,72.0,55.0,33.0,40.0,30.0,36.0,30.0,17.0,16.0,9.0,2.0,0.0,879.0
2794,020130805,53.0,46.0,23.0,38.0,54.0,128.0,117.0,110.0,76.0,54.0,44.0,40.0,44.0,37.0,23.0,15.0,19.0,20.0,9.0,5.0,955.0
2795,020130806,42.0,32.0,31.0,29.0,46.0,36.0,61.0,69.0,59.0,39.0,28.0,31.0,34.0,33.0,33.0,28.0,23.0,17.0,4.0,1.0,676.0
2796,020130807,53.0,44.0,25.0,26.0,55.0,84.0,58.0,65.0,56.0,37.0,42.0,55.0,49.0,44.0,37.0,35.0,17.0,17.0,7.0,2.0,808.0
2797,020130808,61.0,45.0,41.0,39.0,55.0,89.0,98.0,84.0,69.0,67.0,58.0,44.0,54.0,47.0,51.0,39.0,31.0,12.0,9.0,0.0,993.0
2798,020130809,47.0,35.0,31.0,24.0,46.0,57.0,57.0,66.0,40.0,39.0,48.0,34.0,50.0,30.0,37.0,22.0,26.0,13.0,4.0,2.0,708.0
2799,020130810,45.0,20.0,28.0,27.0,43.0,46.0,61.0,63.0,36.0,30.0,51.0,22.0,31.0,42.0,24.0,41.0,25.0,14.0,1.0,0.0,650.0
2800,020130901,31.0,33.0,41.0,48.0,55.0,52.0,63.0,50.0,35.0,55.0,44.0,44.0,32.0,22.0,23.0,13.0,16.0,7.0,7.0,2.0,673.0
2801,020130902,38.0,35.0,28.0,48.0,48.0,42.0,73.0,57.0,43.0,43.0,40.0,44.0,44.0,27.0,33.0,24.0,17.0,10.0,3.0,2.0,699.0
2802,020130903,21.0,17.0,18.0,21.0,47.0,56.0,55.0,40.0,29.0,19.0,26.0,27.0,31.0,25.0,24.0,17.0,16.0,13.0,3.0,1.0,506.0
2803,020130904,23.0,21.0,18.0,28.0,56.0,69.0,52.0,55.0,31.0,26.0,28.0,22.0,30.0,31.0,27.0,20.0,21.0,6.0,7.0,1.0,572.0
2804,020130905,70.0,45.0,35.0,52.0,72.0,105.0,132.0,78.0,56.0,64.0,71.0,73.0,72.0,55.0,61.0,32.0,40.0,34.0,23.0,5.0,1175.0
2805,020130906,38.0,43.0,20.0,27.0,49.0,68.0,70.0,64.0,38.0,30.0,44.0,39.0,34.0,42.0,20.0,19.0,27.0,10.0,3.0,0.0,685.0
2806,020130907,42.0,42.0,24.0,36.0,43.0,40.0,54.0,68.0,52.0,39.0,43.0,38.0,47.0,24.0,34.0,17.0,14.0,16.0,3.0,1.0,677.0
2807,020130908,35.0,30.0,24.0,39.0,59.0,44.0,93.0,72.0,54.0,40.0,38.0,42.0,62.0,59.0,32.0,23.0,21.0,13.0,4.0,4.0,788.0
2808,020130909,46.0,43.0,35.0,49.0,68.0,60.0,46.0,58.0,68.0,43.0,71.0,47.0,60.0,43.0,35.0,35.0,33.0,22.0,4.0,2.0,868.0
2809,020130910,13.0,20.0,26.0,40.0,44.0,40.0,48.0,35.0,31.0,39.0,42.0,35.0,26.0,25.0,24.0,17.0,20.0,7.0,5.0,0.0,537.0
2810,020131001,68.0,45.0,31.0,15.0,38.0,77.0,145.0,117.0,78.0,38.0,26.0,35.0,27.0,24.0,18.0,10.0,3.0,3.0,0.0,0.0,798.0
2811,020131002,71.0,28.0,30.0,35.0,36.0,86.0,136.0,120.0,54.0,47.0,38.0,41.0,62.0,41.0,17.0,23.0,17.0,10.0,6.0,2.0,900.0
2812,020131003,67.0,59.0,45.0,46.0,56.0,95.0,126.0,95.0,75.0,63.0,51.0,40.0,43.0,26.0,19.0,24.0,19.0,12.0,2.0,1.0,964.0
2813,020131004,77.0,72.0,46.0,50.0,57.0,84.0,113.0,92.0,89.0,76.0,67.0,53.0,54.0,47.0,45.0,33.0,36.0,13.0,5.0,1.0,1110.0
