X;Y;FECHA;CALLE;NUMERO;M2;DOLARES;PESOS;U_S_M2;BARRIOS;COMUNA
-58.435175324071558;-34.596103722587472;;LOYOLA;500;120.0;380000;;3166.7;VILLA CRESPO;15
-58.436891138648342;-34.594271485065839;2015/02/19;LOYOLA;700;200.0;950000;;4750.0;VILLA CRESPO;15
-58.439515057307965;-34.591473416629292;2015/02/19;LOYOLA;1100;268.0;470000;;1753.7;VILLA CRESPO;15
-58.440515875766522;-34.59040609277934;2015/02/19;LOYOLA;1200;289.0;250000;;865.1;VILLA CRESPO;15
-58.443167590168024;-34.58816977176761;;LOYOLA;1500;360.0;550000;;1527.8;CHACARITA;15
-58.444147303138401;-34.58742773386367;2015/02/13;LOYOLA;1600;393.0;550000;;1399.5;CHACARITA;15
-58.491577900351395;-34.599000341770967;;"LOZANO, PEDRO";2900;404.0;450000;;1113.9;VILLA DEL PARQUE;11
-58.509807718262017;-34.609965271776716;;"LOZANO, PEDRO";4500;113.0;180000;;1592.9;VILLA DEVOTO;11
-58.516425857924816;-34.614063601639018;2015/02/20;"LOZANO, PEDRO";5000;450.0;400000;;888.9;VILLA DEVOTO;11
-58.403705937328041;-34.628981525573927;2015/02/20;"LUCA, ESTEBAN DE";1600;272.0;200000;;735.3;SAN CRISTOBAL;3
-58.48526273528369;-34.564481611931903;;LUGONES;3200;294.0;250000;;850.3;VILLA URQUIZA;12
-58.487045800978542;-34.562573623745067;2015/02/20;LUGONES;3400;174.0;210000;;1206.9;VILLA URQUIZA;12
-58.478355996311407;-34.572189051784676;;"LUGONES, LEOPOLDO";2300;184.0;460000;;2500.0;VILLA URQUIZA;12
-58.478355996311407;-34.572189051784676;;"LUGONES, LEOPOLDO";2300;204.0;450000;;2205.9;VILLA URQUIZA;12
-58.484394421984781;-34.565414496358578;2015/02/19;"LUGONES, LEOPOLDO";3100;186.0;183000;;983.9;VILLA URQUIZA;12
-58.399831782034006;-34.638496073617958;2015/02/19;LUNA;200;311.0;230000;;739.5;PARQUE PATRICIOS;4
-58.39934133136493;-34.639655159467353;2015/02/19;LUNA;300;831.0;350000;;421.2;PARQUE PATRICIOS;4
-58.39934133136493;-34.639655159467353;2015/02/19;LUNA;300;516.0;245000;;474.8;PARQUE PATRICIOS;4
-58.39934133136493;-34.639655159467353;2015/02/19;LUNA;300;431.0;245000;;568.4;PARQUE PATRICIOS;4
-58.388316030452401;-34.640638552846156;2015/02/13;LUZURIAGA;600;1400.0;900000;;642.9;BARRACAS;4
-58.487046073894895;-34.55901067742839;2015/02/19;MACHAIN;3600;268.0;250000;;932.8;SAAVEDRA;12
-58.364763056389222;-34.640119666387982;2015/02/13;MAGALLANES;1000;278.0;150000;;539.6;BOCA;4
-58.364763056389222;-34.640119666387982;2015/02/13;MAGALLANES;1000;180.0;150000;;833.3;BOCA;4
-58.462369569495486;-34.604873303618781;2015/02/19;"MAGARIÑOS CERVANTES, A.";1500;454.0;490000;;1079.3;VILLA GRAL. MITRE;11
-58.466013061292138;-34.606428591190387;2015/02/19;"MAGARIÑOS CERVANTES, A.";1800;480.0;500000;;1041.7;VILLA GRAL. MITRE;11
-58.473592319227471;-34.609968657844455;2015/02/19;"MAGARIÑOS CERVANTES, A.";2400;272.0;205000;;753.7;VILLA GRAL. MITRE;11
-58.5019050216195;-34.627409431870468;;"MAGARIÑOS CERVANTES, A.";4900;120.0;169000;;1408.3;VELEZ SARSFIELD;10
-58.376365061103833;-34.605830364858676;2015/02/13;MAIPU;200;415.0;1300000;;3132.5;SAN NICOLAS;1
-58.439674974394798;-34.599092129724582;2015/02/19;MALABIA;400;881.0;3300000;;3745.7;VILLA CRESPO;15
-58.450558786146956;-34.628171224922156;;MALVINAS ARGENTINAS;300;135.0;264000;;1955.6;CABALLITO;6
-58.449202636668936;-34.631036394924344;2015/02/19;MALVINAS ARGENTINAS;600;400.0;495000;;1237.5;PARQUE CHACABUCO;7
-58.406616546274599;-34.595262268993991;2015/02/19;"MANSILLA, LUCIO NORBERTO, GRAL";2800;275.0;820000;;2981.8;RECOLETA;2
-58.461728359686106;-34.543388266033702;2015/02/18;MANZANARES;1600;255.0;980000;;3843.1;NUÑEZ;13
-58.47585281143526;-34.550523059062641;2015/02/18;MANZANARES;3100;218.0;230000;;1055.0;SAAVEDRA;12
-58.476543829996857;-34.550888067397011;2015/02/19;MANZANARES;3200;457.0;450000;;984.7;SAAVEDRA;12
-58.499392387685099;-34.638689823403979;;MANZONI;100;200.0;255000;;1275.0;VILLA LURO;10
-58.499157346499956;-34.639931363652323;;MANZONI;200;268.0;245000;;914.2;VILLA LURO;10
-58.425330091326856;-34.621684759147335;;"MARMOL, JOSE";700;293.0;430000;;1467.6;ALMAGRO;5
-58.425330091326856;-34.621684759147335;;"MARMOL, JOSE";700;390.0;310000;;794.9;ALMAGRO;5
-58.425026120263944;-34.623292167877665;2015/02/13;"MARMOL, JOSE";800;1065.0;550000;;516.4;BOEDO;5
-58.424684689243222;-34.62497676796886;2015/02/19;"MARMOL, JOSE";900;182.0;365000;;2005.5;BOEDO;5
-58.422695221673202;-34.633435321002672;2015/02/13;"MARMOL, JOSE";1600;500.0;290000;;580.0;BOEDO;5
-58.458875956539394;-34.648286807339012;2015/02/18;"MARTI, JOSE";1700;200.0;80000;;400.0;FLORES;7
-58.481047032970231;-34.636670466210951;2015/02/18;MARTINEZ CASTRO;200;338.0;470000;;1390.5;VELEZ SARSFIELD;10
-58.526852311331808;-34.651301737446005;2015/02/19;MARTINEZ DE HOZ;7200;147.0;190000;;1292.5;LINIERS;9
-58.449768844480104;-34.598484129108158;;MARTINEZ ROSAS;1100;675.5;1200000;;1776.5;VILLA CRESPO;15
-58.460079774681212;-34.575366776917051;;"MARTINEZ, ENRIQUE, GRAL.";1400;150.0;495000;;3300.0;COLEGIALES;13
-58.460079774681212;-34.575366776917051;2015/02/18;"MARTINEZ, ENRIQUE, GRAL.";1400;280.0;495000;;1767.9;COLEGIALES;13
-58.439413733430754;-34.638610341902535;2015/02/19;"MARTINEZ, VICTOR";1600;1800.0;1000000;;555.6;PARQUE CHACABUCO;7
-58.400104639143173;-34.619677438030799;2015/02/20;MATHEU;900;156.0;220000;;1410.3;SAN CRISTOBAL;3
-58.439558405549917;-34.572815133957789;2015/02/19;"MATIENZO, BENJAMIN,TTE.";2400;146.0;1200000;;8219.2;PALERMO;14
-58.430628803999497;-34.623250403160178;2015/02/13;MATORRAS;200;229.0;430000;;1877.7;CABALLITO;6
-58.431967355838431;-34.623332545925543;2015/02/19;MATORRAS;300;217.0;550000;;2534.6;CABALLITO;6
-58.449575400359308;-34.581017162046379;;MAURE;3500;306.0;660000;;2156.9;COLEGIALES;13
-58.451420838342877;-34.585227296691016;2015/02/13;MAURE;3900;270.0;240000;;888.9;CHACARITA;15
-58.487155744137738;-34.642001960637543;2015/02/18;MEDINA;500;92.0;105000;;1141.3;PARQUE AVELLANEDA;9
-58.485316325325293;-34.643458561481744;2015/02/18;MEDINA;700;250.0;165000;;660.0;PARQUE AVELLANEDA;9
-58.476624762433026;-34.650361675904733;;MEDINA;1300;185.0;115000;;621.6;PARQUE AVELLANEDA;9
-58.476715266535678;-34.650102294334701;2015/02/18;MEDINA;1500;157.0;135000;;859.9;PARQUE AVELLANEDA;9
-58.42110025482279;-34.610044692716777;;MEDRANO;100;1670.0;850000;;509.0;ALMAGRO;5
-58.42110025482279;-34.610044692716777;2015/02/13;MEDRANO;100;300.0;850000;;2833.3;ALMAGRO;5
-58.421133567495197;-34.60603374335416;2015/02/13;MEDRANO;400;328.0;495000;;1509.1;ALMAGRO;5
-58.420624134835933;-34.601954957001588;2015/02/13;MEDRANO;700;375.0;1300000;;3466.7;ALMAGRO;5
-58.466671221519626;-34.569358806375;2015/02/13;MELIAN;2000;942.0;1350000;;1433.1;BELGRANO;13
-58.478100689366457;-34.557148301946327;2015/02/20;MELIAN;3400;97.0;235000;;2422.7;COGHLAN;12
-58.478664207556697;-34.55641000293339;2015/02/18;MELIAN;3500;268.0;620000;;2313.4;COGHLAN;12
-58.478664207556697;-34.55641000293339;2015/02/19;MELIAN;3500;180.0;210000;;1166.7;COGHLAN;12
-58.489333678212915;-34.599913727491995;;MELINCUE;2800;312.0;325000;;1041.7;VILLA DEL PARQUE;11
-58.49177058856209;-34.601534298867186;;MELINCUE;3000;297.0;455000;;1532.0;VILLA DEL PARQUE;11
-58.508521646436968;-34.611527924253501;2015/02/20;MELINCUE;4500;180.0;210000;;1166.7;VILLA DEVOTO;11
-58.460807890138099;-34.629625871339272;2015/02/18;MEMBRILLAR;100;673.0;660000;;980.7;FLORES;7
-58.450058681285782;-34.616101703646905;2015/02/18;MENDEZ DE ANDES;1100;146.0;180000;;1232.9;CABALLITO;6
-58.452619913038539;-34.616984118227663;2015/02/18;MENDEZ DE ANDES;1300;606.0;380000;;627.1;CABALLITO;6
-58.453885048796984;-34.617365408899694;2015/02/13;MENDEZ DE ANDES;1400;684.0;430000;;628.7;CABALLITO;6
-58.453809516077605;-34.558726425333262;2015/02/13;MENDOZA;2000;874.0;5000000;;5720.8;BELGRANO;13
-58.47587573984422;-34.571859458613652;;MENDOZA;4300;442.0;520000;;1176.5;VILLA URQUIZA;12
-58.477823820735843;-34.573009679707759;;MENDOZA;4500;294.0;495000;;1683.7;VILLA URQUIZA;12
-58.488590226459266;-34.579779477122898;2015/02/20;MENDOZA;5600;940.0;2700000;;2872.3;VILLA URQUIZA;12
-58.490731490551759;-34.581000562263789;2015/02/20;MENDOZA;5800;120.0;280000;;2333.3;VILLA URQUIZA;12
-58.48347437206575;-34.633325078160226;2015/02/18;MERCEDES;100;121.0;170000;;1405.0;VELEZ SARSFIELD;10
-58.487133226839923;-34.625526089461204;2015/02/18;MERCEDES;900;211.0;218000;;1033.2;FLORESTA;10
-58.497460882912868;-34.617306196174695;2015/02/18;MERCEDES;1900;480.0;320000;;666.7;MONTE CASTRO;10
-58.498933402827113;-34.616150931299842;2015/02/19;MERCEDES;2100;4500.0;6000000;;1333.3;MONTE CASTRO;10
-58.499750661605056;-34.615112728623949;2015/02/18;MERCEDES;2200;275.0;210000;;763.6;MONTE CASTRO;10
-58.421708904923378;-34.636572739426228;2015/02/13;METAN;4100;391.0;235000;;601.0;BOEDO;5
-58.376010005477923;-34.614863766301255;2015/02/19;MEXICO;700;231.0;308000;;1333.3;MONTSERRAT;1
-58.37749145698578;-34.614944516009317;2015/02/19;MEXICO;800;565.0;550000;;973.5;MONTSERRAT;1
-58.381227798691349;-34.615414618352332;2015/02/20;MEXICO;1100;260.0;420000;;1615.4;MONTSERRAT;1
-58.394603382268336;-34.615755620395319;2015/02/13;MEXICO;2000;518.0;889000;;1716.2;BALVANERA;3
-58.396107995300554;-34.615861457462934;2015/02/19;MEXICO;2100;225.0;210000;;933.3;BALVANERA;3
-58.408058897481503;-34.618145980955767;2015/02/13;MEXICO;3000;324.0;235000;;725.3;BALVANERA;3
-58.408058897481503;-34.618145980955767;2015/02/13;MEXICO;3000;230.0;235000;;1021.7;BALVANERA;3
-58.43291322152492;-34.566978145724732;2015/02/19;MIGUELETES;700;190.0;1500000;;7894.7;PALERMO;14
-58.438682875698888;-34.563573106705633;2015/02/13;MIGUELETES;1200;456.0;2350000;;5153.5;PALERMO;14
-58.476710663802557;-34.575201023180746;;MILLER;2000;240.0;330000;;1375.0;VILLA URQUIZA;12
-58.48622421650385;-34.564959751806242;;MILLER;3200;361.0;330000;;914.1;VILLA URQUIZA;12
-58.496510801252157;-34.55080356262723;2015/02/19;MILLER;4800;180.0;165000;;916.7;SAAVEDRA;12
-58.481812000638911;-34.663290772369201;2015/02/20;MIRALLA;2700;260.0;139000;;534.6;VILLA LUGANO;8
-58.494898995758902;-34.614918392498694;2015/02/18;MIRANDA;3900;449.0;675000;;1503.3;VILLA DEL PARQUE;11
-58.50945193779701;-34.62592898289639;;MIRANDA;5300;275.0;196000;;712.7;MONTE CASTRO;10
-58.448947684086257;-34.626843699479281;;MIRO;300;270.0;385000;;1425.9;CABALLITO;6
-58.44857352814423;-34.627790214944312;;MIRO;400;144.0;220000;;1527.8;CABALLITO;6
-58.443801466384905;-34.638249224136679;2015/02/19;MIRO;1500;418.0;230000;;550.2;PARQUE CHACABUCO;7
-58.506788432375529;-34.590232031968398;;"MISTRAL, GABRIELA";3300;260.0;480000;;1846.2;VILLA PUEYRREDON;12
-58.443605624475268;-34.624029227764602;2015/02/13;MITRE EMILIO;200;502.0;990000;;1972.1;CABALLITO;6
-58.410351197417121;-34.609021439555121;2015/02/19;"MITRE, BARTOLOME";3100;357.0;425000;;1190.5;BALVANERA;3
-58.414592158726862;-34.609241355370145;;"MITRE, BARTOLOME";3400;750.0;480000;;640.0;ALMAGRO;5
-58.414592158726862;-34.609241355370145;2015/02/13;"MITRE, BARTOLOME";3400;187.0;480000;;2566.8;ALMAGRO;5
-58.415929460897104;-34.609326131559826;2015/02/13;"MITRE, BARTOLOME";3500;2004.0;5500000;;2744.5;ALMAGRO;5
-58.426019427091013;-34.610175185073423;;"MITRE, BARTOLOME";4200;1920.0;590000;;307.3;ALMAGRO;5
-58.426019427091013;-34.610175185073423;2015/02/13;"MITRE, BARTOLOME";4200;418.0;590000;;1411.5;ALMAGRO;5
-58.463815820815157;-34.558361572920049;2015/02/13;MOLDES;2700;301.0;813953;7.000.000;2704.2;BELGRANO;13
-58.523965006286659;-34.618194111968968;;MOLIERE;2600;184.0;160000;;869.6;VILLA REAL;10
-58.523965006286659;-34.618194111968968;2015/02/20;MOLIERE;2600;233.0;210000;;901.3;VILLA REAL;10
-58.526026306423198;-34.65179584303791;2015/02/19;MOLINA;1100;170.0;190000;;1117.6;LINIERS;9
-58.434673604300066;-34.642224689857031;2015/02/19;MOM;2000;160.0;100000;;625.0;PARQUE CHACABUCO;7
-58.426112276337975;-34.651372038056117;2015/02/19;MOM;2900;344.0;170000;;494.2;NUEVA POMPEYA;4
-58.394375399652994;-34.640364390928333;2015/02/19;MONASTERIO;400;218.0;98000;;449.5;PARQUE PATRICIOS;4
-58.446545054598971;-34.550187605327871;2015/02/18;MONROE;1100;368.0;980000;;2663.0;BELGRANO;13
-58.460956846154744;-34.558739377900139;2015/02/13;MONROE;2500;260.0;950000;;3653.8;BELGRANO;13
-58.460956846154744;-34.558739377900139;2015/02/13;MONROE;2500;374.0;1300000;;3475.9;BELGRANO;13
-58.465568887367859;-34.561476952878401;2015/02/13;MONROE;3000;400.0;1300000;;3250.0;BELGRANO;13
-58.467625372254396;-34.562849152746388;2015/02/18;MONROE;3200;556.0;1300000;;2338.1;COGHLAN;12
-58.475267867004376;-34.567624780285335;;MONROE;4000;364.0;439000;;1206.0;VILLA URQUIZA;12
-58.477291367138271;-34.568829178235028;;MONROE;4200;387.0;420000;;1085.3;VILLA URQUIZA;12
-58.486435955914324;-34.574190091321142;2015/02/20;MONROE;5100;116.0;290000;;2500.0;VILLA URQUIZA;12
-58.448757598650197;-34.557335458681308;2015/02/13;MONTAÑESES;2100;241.0;820000;;3402.5;BELGRANO;13
-58.476976204045918;-34.651262510501184;2015/02/18;MONTE;4400;294.0;250000;;850.3;PARQUE AVELLANEDA;9
-58.405023218187104;-34.641096365460484;2015/02/19;MONTEAGUDO;300;450.0;460000;;1022.2;PARQUE PATRICIOS;4
-58.376317315516317;-34.632227982558135;2015/02/13;"MONTES DE OCA, MANUEL";300;1006.0;1900000;;1888.7;BARRACAS;4
-58.37381384593111;-34.643657916105454;2015/02/13;"MONTES DE OCA, MANUEL";1400;1600.0;2700000;;1687.5;BARRACAS;4
-58.37381384593111;-34.643657916105454;2015/02/13;"MONTES DE OCA, MANUEL";1400;896.0;2700000;;3013.4;BARRACAS;4
-58.373118471022266;-34.647434987724836;;"MONTES DE OCA, MANUEL";1700;260.0;590000;;2269.2;BARRACAS;4
-58.512663214778307;-34.661600996265626;2015/02/19;MONTIEL;2200;365.0;200000;;547.9;MATADEROS;9
-58.488463664641394;-34.587763987843765;;"MORAN, PEDRO";2200;2030.0;1650000;;812.8;AGRONOMIA;15
-58.49638713363926;-34.592663476777659;2015/02/13;"MORAN, PEDRO";2900;139.0;145000;;1043.2;AGRONOMIA;15
-58.520177618625709;-34.607353712703421;2015/02/20;"MORAN, PEDRO";4800;341.0;350000;;1026.4;VILLA DEVOTO;11
-58.454347950834304;-34.621934233801895;2015/02/19;MORELOS;300;460.0;600000;;1442.3;CABALLITO;6
-58.456529142450471;-34.617127740164115;2015/02/13;MORELOS;700;416.0;690000;;1658.7;CABALLITO;6
-58.373357043453602;-34.611252795260327;2015/02/18;MORENO;500;2817.0;6000000;;2129.9;MONTSERRAT;1
-58.374794540478852;-34.611342000455203;2015/02/18;MORENO;600;826.0;1500000;;1816.0;MONTSERRAT;1
-58.381815571435382;-34.611781442762187;2015/02/13;MORENO;1100;432.0;750000;;1736.1;MONTSERRAT;1
-58.401451381366542;-34.61313141225753;2015/02/13;MORENO;2500;492.0;465116;4.000.000;945.4;BALVANERA;3
-58.40525548475982;-34.613288427131529;2015/02/13;MORENO;2800;492.0;350000;;711.4;BALVANERA;3
-58.412839096951281;-34.613979595691781;2015/02/13;MORENO;3300;466.0;350000;;751.1;BALVANERA;3
-58.411853011906231;-34.649363096644493;2015/02/19;"MORENO, PERITO";300;1351.0;1500000;;1110.3;NUEVA POMPEYA;4
-58.438080559571276;-34.650618224004639;2015/02/13;"MORENO, PERITO";2300;774.0;1046511;;1352.1;FLORES;7
-58.489899276232762;-34.641161342801063;2015/02/18;MORETO;400;135.0;105000;;777.8;VILLA LURO;10
-58.484713203559977;-34.627176027520697;2015/02/18;MORON;3900;175.0;245000;;1400.0;FLORESTA;10
-58.495455750234839;-34.581950916334065;;"MOSCONI, gral.";2300;420.0;1000000;;2381.0;VILLA PUEYRREDON;12
-58.498854923348432;-34.584055545142263;2015/02/20;"MOSCONI, GRAL.";2600;945.0;1600000;;1693.1;VILLA PUEYRREDON;12
-58.506271256002464;-34.588570887877339;;"MOSCONI, GRAL.";3200;441.0;675000;;1530.6;VILLA PUEYRREDON;12
-58.506271256002464;-34.588570887877339;2015/02/20;"MOSCONI, GRAL.";3200;3200.0;1700000;;531.3;VILLA PUEYRREDON;12
-58.507586493079621;-34.589380061221064;;"MOSCONI, gral.";3300;190.0;490000;;2578.9;VILLA PUEYRREDON;12
-58.507586493079621;-34.589380061221064;;"MOSCONI, GRAL.";3300;414.0;650000;;1570.0;VILLA PUEYRREDON;12
-58.507586493079621;-34.589380061221064;2015/02/20;"MOSCONI, GRAL.";3300;394.0;650000;;1649.7;VILLA PUEYRREDON;12
-58.508907825396221;-34.590192890389368;;"MOSCONI, GRAL.";3400;1300.0;2600000;;2000.0;VILLA DEVOTO;11
-58.447526339544403;-34.598776213016336;2015/02/19;MUÑECAS;1000;509.0;310000;;609.0;VILLA CRESPO;15
-58.448660750638155;-34.597753563532024;2015/02/19;MUÑECAS;1100;180.0;210000;;1166.7;VILLA CRESPO;15
-58.449300052017392;-34.597177269658594;2015/02/19;MUÑECAS;1200;610.0;850000;;1393.4;VILLA CRESPO;15
-58.450844202448735;-34.595785087256125;;MUÑECAS;1400;220.0;270000;;1227.3;VILLA CRESPO;15
-58.426468575243803;-34.623459296104301;2015/02/13;MUÑIZ;800;381.0;600000;;1574.8;BOEDO;5
-58.424075294743666;-34.633568143518524;2015/02/13;MUÑIZ;1700;253.0;295000;;1166.0;BOEDO;5
-58.518803419984941;-34.640361485939451;2015/02/19;MURGUIONDO;100;433.0;320000;;739.0;LINIERS;9
-58.513211487065369;-34.647980993399194;2015/02/19;MURGUIONDO;900;1165.0;660000;;566.5;LINIERS;9
-58.487512115039934;-34.668176503951024;2015/02/20;MURGUIONDO;3200;335.0;158000;;471.6;VILLA LUGANO;8
-58.515328065153014;-34.646039349871572;2015/02/20;MURGUIONDO;7000;200.0;220000;;1100.0;LINIERS;9
-58.444603804976758;-34.599684546083047;2015/02/19;MURILLO;800;247.0;280000;;1133.6;VILLA CRESPO;15
-58.448236010699461;-34.596396782385504;2015/02/19;MURILLO;1200;115.0;170000;;1478.3;VILLA CRESPO;15
-58.520175492681318;-34.614694197371499;;NACIONES UNIDAS;2900;119.0;145000;;1218.5;VILLA DEVOTO;11
-58.480748056284462;-34.566511813890379;;NAHUEL HUAPI;4300;376.0;400000;;1063.8;VILLA URQUIZA;12
-58.484403594451258;-34.568728487226345;;NAHUEL HUAPI;4700;375.0;700000;;1866.7;VILLA URQUIZA;12
-58.480466379978033;-34.55743718123464;2015/02/19;"NAON, ROMULO";3400;375.0;360000;;960.0;COGHLAN;12
-58.495045540383046;-34.594136685549962;;NAVARRO;2900;420.0;420000;;1000.0;AGRONOMIA;15
-58.516310876623947;-34.607266572587832;2015/02/20;NAVARRO;4600;170.0;240000;;1411.8;VILLA DEVOTO;11
-58.520307215845335;-34.609797141110882;;NAVARRO;4900;104.0;150000;;1442.3;VILLA DEVOTO;11
-58.492027532145158;-34.600512125248059;;NAZARRE;3000;630.0;500000;;793.7;VILLA DEL PARQUE;11
-58.506681986984823;-34.609244969497894;2015/02/20;NAZARRE;4300;300.0;240000;;800.0;VILLA DEVOTO;11
-58.520496417126971;-34.619296392029916;2015/02/20;NAZARRE;5400;330.0;210000;;636.4;VILLA REAL;10
-58.522835863727295;-34.62191651825016;2015/02/12;NAZARRE;5700;449.0;270000;;601.3;VILLA REAL;10
-58.473297368525166;-34.622152739358526;2015/02/18;NAZCA;900;181.0;750000;;4143.6;FLORES;7
-58.483278786934974;-34.608808664037696;;NAZCA;2300;121.0;360000;;2975.2;VILLA DEL PARQUE;11
-58.488011530407896;-34.603447064296986;;NAZCA;2800;246.0;650000;;2642.3;VILLA DEL PARQUE;11
-58.488011530407896;-34.603447064296986;;NAZCA;2800;244.0;700000;;2868.9;VILLA DEL PARQUE;11
-58.496170427017958;-34.592718557739637;2015/02/20;NAZCA;3800;139.0;145000;;1043.2;AGRONOMIA;15
-58.500666828172385;-34.587746117059872;2015/02/20;NAZCA;4500;263.0;330000;;1254.8;VILLA PUEYRREDON;12
-58.501303077530068;-34.587040291835699;;NAZCA;4600;719.0;1600000;;2225.3;VILLA PUEYRREDON;12
-58.501303077530068;-34.587040291835699;;NAZCA;4600;220.0;180000;;818.2;VILLA PUEYRREDON;12
-58.501303077530068;-34.587040291835699;;NAZCA;4600;697.0;1600000;;2295.6;VILLA PUEYRREDON;12
-58.502828199816015;-34.585348296782996;2015/02/20;NAZCA;4800;223.0;325000;;1457.4;VILLA PUEYRREDON;12
-58.502828199816015;-34.585348296782996;2015/02/20;NAZCA;4800;147.0;215000;;1462.6;VILLA PUEYRREDON;12
-58.505071687985939;-34.582874110880958;;NAZCA;5100;260.0;240000;;923.1;VILLA PUEYRREDON;12
-58.358163604162222;-34.633995800684993;2015/02/13;NECOCHEA;1100;480.0;250000;;520.8;BOCA;4
-58.357699557057494;-34.634825487957805;2015/02/19;NECOCHEA;1200;576.0;100000;;173.6;BOCA;4
-58.457323391201996;-34.615961921764935;2015/02/19;NEUQUEN;1800;338.0;680000;;2011.8;CABALLITO;6
-58.468369381319633;-34.619617189479257;;NEUQUEN;2600;260.0;390000;;1500.0;FLORES;7
-58.44936579639382;-34.583768532942734;2015/02/18;"NEWBERY, JORGE";3600;260.0;450000;;1730.8;CHACARITA;15
-58.429269942171061;-34.584795567946045;2015/02/19;NICARAGUA;5100;292.0;580000;;1986.3;PALERMO;14
-58.498340529130388;-34.606520553367055;;NOGOYA;3700;295.0;550000;;1864.4;VILLA DEL PARQUE;11
-58.467616740607426;-34.549597181839644;2015/02/19;NUNEZ;2400;377.0;1400000;;3713.5;NUÑEZ;13
-58.470237416473161;-34.551505302604824;2015/02/19;NUNEZ;2700;301.0;375000;3.000.000;1245.8;NUÑEZ;13
-58.482515191890535;-34.558369609120334;2015/02/19;NUNEZ;4100;425.0;385000;;905.9;SAAVEDRA;12
-58.491994783754429;-34.562975929456066;;NUNEZ;5100;300.0;265000;;883.3;VILLA URQUIZA;12
-58.491994783754429;-34.562975929456066;;NUNEZ;5100;152.0;179000;;1177.6;VILLA URQUIZA;12
-58.491994783754429;-34.562975929456066;;NUNEZ;5100;240.0;179000;;745.8;VILLA URQUIZA;12
-58.491994783754429;-34.562975929456066;;NUNEZ;5100;370.0;265000;;716.2;VILLA URQUIZA;12
-58.493373491705562;-34.5636247037597;;NUNEZ;5200;409.0;320000;;782.4;VILLA URQUIZA;12
-58.501587556437052;-34.56755173561961;;NUNEZ;5900;342.0;375000;;1096.5;VILLA URQUIZA;12
-58.505329301147221;-34.569335770643313;2015/02/20;NUNEZ;6200;361.0;340000;;941.8;VILLA URQUIZA;12
-58.457591460495088;-34.554244569195426;2015/02/13;O'HIGGINS;2700;704.0;1750000;;2485.8;BELGRANO;13
-58.458980388455252;-34.552635277802977;2015/02/19;O'HIGGINS;2900;494.0;550000;;1113.4;NUÑEZ;13
-58.357139734921844;-34.635506151513134;2015/02/13;OLAVARRIA;300;112.0;250000;;2232.1;BOCA;4
-58.367750901579434;-34.638822670034067;2015/02/13;OLAVARRIA;1100;180.0;175000;;972.2;BOCA;4
-58.446530573250513;-34.602661299687043;;OLAYA;1600;146.0;275000;;1883.6;VILLA CRESPO;15
-58.462988576254958;-34.5627769758418;;OLAZABAL;2900;207.0;850000;;4106.3;BELGRANO;13
-58.472053687292885;-34.568212439817025;;OLAZABAL;3700;1127.0;1320000;;1171.3;BELGRANO;13
-58.491730854044867;-34.579720248258283;;OLAZABAL;5600;4500.0;2700000;;600.0;VILLA URQUIZA;12
-58.491730854044867;-34.579720248258283;;OLAZABAL;5600;5600.0;1800000;;321.4;VILLA URQUIZA;12
