LONGITUD;LATITUD;FECHA;CALLE;NUMERO;M2;DOLARES;Z;U_S_M2;Z_M2;BARRIOS;COMUNA
-58.490306208652214;-34.591552203323104;2013/12/17;NAVARRO;2500;430.0;390000;2585700;907.0;6013.3;AGRONOMIA;15
-58.522495959243336;-34.61160482440777;2013/12/26;NAVARRO;5100;261.0;265000;1756950;1015.3;6731.6;VILLA DEVOTO;11
-58.491836602992706;-34.600734475383632;2014/01/08;NAZARRE;3000;630.0;500000;3315000;793.7;5261.9;VILLA DEL PARQUE;11
-58.504360242277798;-34.608176630781095;2014/01/08;NAZARRE;4100;93.0;148500;984555;1596.8;10586.6;VILLA DEVOTO;11
-58.506485173330113;-34.609463752315499;2013/12/26;NAZARRE;4300;300.0;240000;1591200;800.0;5304.0;VILLA DEVOTO;11
-58.51667345343602;-34.616066919283476;2013/12/26;NAZARRE;5100;312.0;200000;1326000;641.0;4250.0;VILLA DEVOTO;11
-58.520248538418365;-34.619475681218255;2013/12/26;NAZARRE;5400;330.0;220000;1458600;666.7;4420.0;VILLA REAL;10
-58.470348585943341;-34.629516243443931;2014/01/09;NAZCA;100;1308.0;2500000;16575000;1911.3;0.0;FLORES;7
-58.472705507965728;-34.624247804795068;2014/01/02;NAZCA;700;363.0;1100000;7293000;3030.3;20090.9;FLORES;7
-58.473603989133409;-34.622249658679728;2013/12/19;NAZCA;900;181.0;750000;4972500;4143.6;27472.4;FLORES;7
-58.474337406233957;-34.620561051941074;2013/12/19;NAZCA;1100;4291.0;5500000;36465000;1281.8;8498.0;VILLA SANTA RITA;11
-58.479138371774056;-34.614529780760101;2014/01/08;NAZCA;1700;285.0;390000;2585700;1368.4;9072.6;VILLA SANTA RITA;11
-58.486294417996945;-34.605857934889826;2013/12/27;NAZCA;2600;525.0;1150000;7624500;2190.5;14522.9;VILLA DEL PARQUE;11
-58.488275828830105;-34.603609050619283;2014/01/08;NAZCA;2800;316.0;530000;3513900;1677.2;11119.9;VILLA DEL PARQUE;11
-58.500928956686543;-34.587910486934234;2013/12/26;NAZCA;4500;263.0;450000;2983500;1711.0;11344.1;VILLA PUEYRREDON;12
-58.501565165101759;-34.587204704720271;2014/01/08;NAZCA;4600;719.0;1600000;10608000;2225.3;14753.8;VILLA PUEYRREDON;12
-58.503090282544491;-34.585512709244455;2013/12/26;NAZCA;4800;223.0;325000;2154750;1457.4;9662.6;VILLA PUEYRREDON;12
-58.357868047630916;-34.633882857255891;2013/12/27;NECOCHEA;1100;480.0;300000;1989000;625.0;4143.8;BOCA;4
-58.357402364194265;-34.634715443089206;2013/12/27;NECOCHEA;1200;576.0;80000;530400;138.9;920.8;BOCA;4
-58.463331783439351;-34.617220219462837;2014/01/02;NEUQUEN;2200;520.0;320000;2121600;615.4;4080.0;FLORES;7
-58.46848432010578;-34.619366717562926;2014/01/02;NEUQUEN;2600;262.0;410000;2718300;1564.9;10375.2;FLORES;7
-58.434595555363501;-34.580997858754117;2013/12/20;NICARAGUA;5700;227.0;650000;4309500;2863.4;18984.6;PALERMO;14
-58.43664096477012;-34.579395452424741;2013/12/20;NICARAGUA;5900;395.0;1000000;6630000;2531.6;16784.8;PALERMO;14
